# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       9.326212236455e+11       8.690110289690e-22       4.969751898898e-07       1.876595156181e+18       1.421817787582e+04       1.524539385907e-08       1.326017444857e+16       2.869287564782e-07       2.081614238065e+36       1.988512843845e+27       9.025566647806e+25       1.629754176007e+23       4.789892829060e+35       1.596630943020e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.610058463136e+35       3.521609380203e+36       1.083997686488e+28       6.817781450771e+04       9.742244415448e-07       1.433565615469e+01 
       9.261382558545e+11       8.812197649136e-22       5.004549166188e-07       1.850596131159e+18       1.421817787581e+04       1.535211161608e-08       1.316799845935e+16       2.889372577726e-07       2.024334923491e+36       1.947331947222e+27       8.838652629002e+25       1.596002954107e+23       4.658090416724e+35       1.552696805575e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.345620628442e+35       3.424706040659e+36       1.061548750940e+28       6.762263150622e+04       1.071646885693e-06       1.303241468603e+01 
       9.197003533808e+11       8.936000213893e-22       5.039564712206e-07       1.824957305990e+18       1.421817787581e+04       1.545957639739e-08       1.307646321683e+16       2.909598185761e-07       1.968631751037e+36       1.907003882026e+27       8.655609486319e+25       1.562950699571e+23       4.529914781963e+35       1.509971593988e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       9.088459270649e+35       3.330469168688e+36       1.039564719251e+28       6.707354366832e+04       1.169069329840e-06       1.194638012881e+01 
       9.133072029600e+11       9.061542080881e-22       5.074853106635e-07       1.799673690338e+18       1.421817787581e+04       1.556779343217e-08       1.298556426696e+16       2.929965373051e-07       1.914461350353e+36       1.867510986635e+27       8.476357056259e+25       1.530582937208e+23       4.405266127547e+35       1.468422042516e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.838374164565e+35       3.238825391696e+36       1.018035963544e+28       6.653044709976e+04       1.266491773986e-06       1.102742781116e+01 
       9.069584935054e+11       9.188847685556e-22       5.110377969686e-07       1.774740363002e+18       1.421817787580e+04       1.567676798619e-08       1.289529718665e+16       2.950475130652e-07       1.861781544498e+36       1.828835965188e+27       8.300816835458e+25       1.498885491599e+23       4.284047402345e+35       1.428015800782e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.595170594550e+35       3.149703356069e+36       9.969530553276e+27       6.599324032145e+04       1.363914218131e-06       1.023975439604e+01 
       9.006539160927e+11       9.317941806670e-22       5.146139301360e-07       1.750152470961e+18       1.421817787580e+04       1.578650536209e-08       1.280565758356e+16       2.971128456557e-07       1.810551317108e+36       1.790961880011e+27       8.128911946311e+25       1.467844480891e+23       4.166164225760e+35       1.388721408587e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.358659202912e+35       3.063033671610e+36       9.763067613715e+27       6.546182420611e+04       1.461336662276e-06       9.557104102936e+00 
       8.943931639451e+11       9.448849571090e-22       5.182173481444e-07       1.725905228430e+18       1.421817787580e+04       1.589701089962e-08       1.271664109588e+16       2.991926355742e-07       1.760730780455e+36       1.753872144200e+27       7.960567103302e+25       1.437446310714e+23       4.051524814246e+35       1.350508271415e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.128655842471e+35       2.978748857521e+36       9.560880396585e+27       6.493610191657e+04       1.558759106419e-06       8.959785096469e+00 
       8.881759324181e+11       9.581596458690e-22       5.218444130151e-07       1.701993915928e+18       1.421817787579e+04       1.600828997591e-08       1.262824339213e+16       3.012869840221e-07       1.712281144394e+36       1.717550514352e+27       7.795708580031e+25       1.407677668230e+23       3.940039909841e+35       1.313346636614e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.904981433184e+35       2.896783289855e+36       9.362880354264e+27       6.441597884586e+04       1.656181550562e-06       8.432738914294e+00 
       8.820019189852e+11       9.716208307312e-22       5.254969437374e-07       1.678413879359e+18       1.421817787579e+04       1.612034800574e-08       1.254046017093e+16       3.033959929091e-07       1.665164686160e+36       1.681981083461e+27       7.634264176928e+25       1.378525516302e+23       3.831622710678e+35       1.277207570226e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.687461822716e+35       2.817073150426e+36       9.168980772898e+27       6.390136255881e+04       1.753603994704e-06       7.964253419028e+00 
       8.758708232225e+11       9.852711317794e-22       5.291749403113e-07       1.655160529109e+18       1.421817787579e+04       1.623319044178e-08       1.245328716080e+16       3.055197648583e-07       1.619344720995e+36       1.647148273940e+27       7.476163189632e+25       1.349977087785e+23       3.726188803397e+35       1.242062934466e+35       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.475927650839e+35       2.739556377119e+36       8.979096734424e+27       6.339216273531e+04       1.851026438845e-06       7.545082186422e+00 
