#scalar perturbations for mode k = 1.000000000000e-01 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       5.652858348158e-01       1.143035877574e+04      -3.922907629817e-02      -1.833716330472e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.101534121777e+04      -3.397167912535e-04       4.551516190352e-02       4.551515950686e-02      -7.907269275410e-09       3.667432130203e+00      -1.395930287647e-06      -3.818897626354e-02      -1.833716065101e+00       0.000000000000e+00      -1.109083723397e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.006079569257e-02       1.599835915557e-05       2.115919339481e-05      -1.109083723397e+04       0.000000000000e+00      -8.754459586503e+00      -5.542804558321e+00      -1.891112786805e+00 
       5.658404832263e-01       1.143535877574e+04      -3.916255201503e-02      -1.834267232812e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.102450947783e+04      -3.394177397533e-04       4.550704235457e-02       4.550703995661e-02      -7.899678104791e-09       3.668533935648e+00      -1.398974086920e-06      -3.812417793483e-02      -1.834266967824e+00       0.000000000000e+00      -1.110000719186e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.005624541941e-02       1.599835914806e-05       2.115938889128e-05      -1.110000719186e+04       0.000000000000e+00      -8.756695136462e+00      -5.545311224058e+00      -1.891624341447e+00 
       5.663956340185e-01       1.144035877574e+04      -3.909590107386e-02      -1.834817381145e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.103368049202e+04      -3.391189171368e-04       4.549890668016e-02       4.549890428091e-02      -7.892100262897e-09       3.669634233079e+00      -1.402022700104e-06      -3.805925045085e-02      -1.834817116540e+00       0.000000000000e+00      -1.110917990239e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.005174941099e-02       1.599835920434e-05       2.115958216241e-05      -1.110917990239e+04       0.000000000000e+00      -8.758936532122e+00      -5.547818369850e+00      -1.892137228866e+00 
       5.669512881022e-01       1.144535877574e+04      -3.902912319696e-02      -1.835366774349e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.104285425655e+04      -3.388203230605e-04       4.549075484618e-02       4.549075244564e-02      -7.884535716847e-09       3.670733020249e+00      -1.405076126988e-06      -3.799419353882e-02      -1.835366510125e+00       0.000000000000e+00      -1.111835536177e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.004730766910e-02       1.599835934430e-05       2.115977323366e-05      -1.111835536177e+04       0.000000000000e+00      -8.761183791062e+00      -5.550325997568e+00      -1.892651452197e+00 
       5.675074463884e-01       1.145035877574e+04      -3.896221807419e-02      -1.835915411521e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.105203076766e+04      -3.385219571809e-04       4.548258681443e-02       4.548258441259e-02      -7.876984433268e-09       3.671830295356e+00      -1.408134365731e-06      -3.792900689341e-02      -1.835915147678e+00       0.000000000000e+00      -1.112753356623e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.004292020261e-02       1.599835958389e-05       2.115996212495e-05      -1.112753356623e+04       0.000000000000e+00      -8.763436926962e+00      -5.552834109259e+00      -1.893167013851e+00 
       5.680641097984e-01       1.145535877574e+04      -3.889518553341e-02      -1.836463290758e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.106121002155e+04      -3.382238191551e-04       4.547440256402e-02       4.547440016088e-02      -7.869446381188e-09       3.672926054591e+00      -1.411197421389e-06      -3.786369034785e-02      -1.836463027295e+00       0.000000000000e+00      -1.113671451198e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.003858712210e-02       1.599835988694e-05       2.116014878297e-05      -1.113671451198e+04       0.000000000000e+00      -8.765695949803e+00      -5.555342706434e+00      -1.893683915752e+00 
       5.686212792612e-01       1.146035877574e+04      -3.882802548360e-02      -1.837010409564e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.107039201442e+04      -3.379259086403e-04       4.546620208426e-02       4.546619967982e-02      -7.861921531088e-09       3.674020292961e+00      -1.414265303052e-06      -3.779824381681e-02      -1.837010146480e+00       0.000000000000e+00      -1.114589819524e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.003430860833e-02       1.599836018124e-05       2.116033310365e-05      -1.114589819524e+04       0.000000000000e+00      -8.767960871584e+00      -5.557851790287e+00      -1.894202160704e+00 
       5.697211454744e-01       1.147021556577e+04      -3.869525497081e-02      -1.838086741209e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.108850101678e+04      -3.373392853698e-04       4.544998840251e-02       4.544998599551e-02      -7.847125905917e-09       3.676172957742e+00      -1.420327355193e-06      -3.766884403119e-02      -1.838086478871e+00       0.000000000000e+00      -1.116401052557e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.002603464872e-02       1.599836045032e-05       2.116068920922e-05      -1.116401052557e+04       0.000000000000e+00      -8.772443233984e+00      -5.562799523590e+00      -1.895227739345e+00 
       5.702798240824e-01       1.147521556577e+04      -3.862771507936e-02      -1.838631588742e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.109769112566e+04      -3.370420488522e-04       4.544173958248e-02       4.544173717417e-02      -7.839640103367e-09       3.677262653563e+00      -1.423409608489e-06      -3.760301033189e-02      -1.838631326782e+00       0.000000000000e+00      -1.117320232040e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.002191934953e-02       1.599836028284e-05       2.116086595773e-05      -1.117320232040e+04       0.000000000000e+00      -8.774725769496e+00      -5.565310063617e+00      -1.895750001989e+00 
       5.708390124325e-01       1.148021556577e+04      -3.856004687711e-02      -1.839175668979e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.110688395835e+04      -3.367450384875e-04       4.543347443532e-02       4.543347202571e-02      -7.832167378481e-09       3.678350814790e+00      -1.426496701601e-06      -3.753704586604e-02      -1.839175407395e+00       0.000000000000e+00      -1.118239683756e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.001785934314e-02       1.599835981142e-05       2.116103994431e-05      -1.118239683756e+04       0.000000000000e+00      -8.777014255516e+00      -5.567821096274e+00      -1.896273628502e+00 
       5.713987114541e-01       1.148521556577e+04      -3.849225005299e-02      -1.839718980951e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.111607951101e+04      -3.364482539341e-04       4.542519292273e-02       4.542519051181e-02      -7.824707698122e-09       3.679437439486e+00      -1.429588632525e-06      -3.747095032730e-02      -1.839718719743e+00       0.000000000000e+00      -1.119159407319e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.001385480130e-02       1.599835896662e-05       2.116121106898e-05      -1.119159407319e+04       0.000000000000e+00      -8.779308706281e+00      -5.570332623215e+00      -1.896798621525e+00 
       5.719589220856e-01       1.149021556577e+04      -3.842432440073e-02      -1.840261523044e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.112527777978e+04      -3.361516948513e-04       4.541689501950e-02       4.541689260728e-02      -7.817261031317e-09       3.680522524421e+00      -1.432685404789e-06      -3.740472351450e-02      -1.840261262210e+00       0.000000000000e+00      -1.120079402347e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.000990559072e-02       1.599835784128e-05       2.116137945954e-05      -1.120079402347e+04       0.000000000000e+00      -8.781609134566e+00      -5.572844645721e+00      -1.897324982191e+00 
       5.725196452746e-01       1.149521556577e+04      -3.835626982977e-02      -1.840803292924e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.113447876082e+04      -3.358553608984e-04       4.540858071500e-02       4.540857830146e-02      -7.809827349510e-09       3.681606064928e+00      -1.435787028006e-06      -3.733836534257e-02      -1.840803032464e+00       0.000000000000e+00      -1.120999668453e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.000601125087e-02       1.599835670240e-05       2.116154548827e-05      -1.120999668453e+04       0.000000000000e+00      -8.783915557632e+00      -5.575357164726e+00      -1.897852711396e+00 
       5.730808819695e-01       1.150021556577e+04      -3.828808621260e-02      -1.841344288520e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.114368245026e+04      -3.355592517351e-04       4.540024999389e-02       4.540024757905e-02      -7.802406623687e-09       3.682688056866e+00      -1.438893509935e-06      -3.727187568932e-02      -1.841344028433e+00       0.000000000000e+00      -1.121920205250e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       6.000217130093e-02       1.599835582743e-05       2.116170954218e-05      -1.121920205250e+04       0.000000000000e+00      -8.786227998378e+00      -5.577870181504e+00      -1.898381810535e+00 
       5.736426331186e-01       1.150521556577e+04      -3.821977337657e-02      -1.841884508076e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.115288884422e+04      -3.352633670214e-04       4.539190283522e-02       4.539190041907e-02      -7.794998824226e-09       3.683768496720e+00      -1.442004856068e-06      -3.720525438723e-02      -1.841884248360e+00       0.000000000000e+00      -1.122841012352e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.999838525547e-02       1.599835549600e-05       2.116187201136e-05      -1.122841012352e+04       0.000000000000e+00      -8.788546482383e+00      -5.580383697725e+00      -1.898912281627e+00 
       5.742048996701e-01       1.151021556577e+04      -3.815133110360e-02      -1.842423950151e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.116209793882e+04      -3.349677064177e-04       4.538353921231e-02       4.538353679485e-02      -7.787603920877e-09       3.684847381611e+00      -1.445121069619e-06      -3.713850122315e-02      -1.842423690805e+00       0.000000000000e+00      -1.123762089369e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.999465262441e-02       1.599835598985e-05       2.116203328895e-05      -1.123762089369e+04       0.000000000000e+00      -8.790871034820e+00      -5.582897715440e+00      -1.899444127346e+00 
       5.747676825723e-01       1.151521556577e+04      -3.808275912980e-02      -1.842962613624e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.117130973015e+04      -3.346722695846e-04       4.537515909272e-02       4.537515667395e-02      -7.780221882728e-09       3.685924709296e+00      -1.448242151509e-06      -3.707161593792e-02      -1.842962354648e+00       0.000000000000e+00      -1.124683435913e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.999097291294e-02       1.599835759294e-05       2.116219377122e-05      -1.124683435913e+04       0.000000000000e+00      -8.793201677624e+00      -5.585412237021e+00      -1.899977350947e+00 
       5.753309827736e-01       1.152021556577e+04      -3.801405714716e-02      -1.843500497678e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.118052421434e+04      -3.343770561833e-04       4.536676243850e-02       4.536676001842e-02      -7.772852678177e-09       3.687000478140e+00      -1.451368100452e-06      -3.700459822805e-02      -1.843500239070e+00       0.000000000000e+00      -1.125605051594e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.998734563712e-02       1.599836058316e-05       2.116235384602e-05      -1.125605051594e+04       0.000000000000e+00      -8.795538427082e+00      -5.587927265076e+00      -1.900511956021e+00 
       5.758948012301e-01       1.152521556577e+04      -3.794522492099e-02      -1.844037600696e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.118974138747e+04      -3.340820658751e-04       4.535834922089e-02       4.535834679950e-02      -7.765496276143e-09       3.688074684911e+00      -1.454498918091e-06      -3.693744786385e-02      -1.844037342455e+00       0.000000000000e+00      -1.126526936022e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.998377124059e-02       1.599836474942e-05       2.116251321443e-05      -1.126526936022e+04       0.000000000000e+00      -8.797881292258e+00      -5.590442801861e+00      -1.901047946370e+00 
       5.764591389093e-01       1.153021556577e+04      -3.787626235673e-02      -1.844573919643e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.119896124564e+04      -3.337872983216e-04       4.534991942877e-02       4.534991700607e-02      -7.758152646760e-09       3.689147323535e+00      -1.457634611909e-06      -3.687016475651e-02      -1.844573661768e+00       0.000000000000e+00      -1.127449088806e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.998025161561e-02       1.599836911686e-05       2.116267050489e-05      -1.127449088806e+04       0.000000000000e+00      -8.800230278018e+00      -5.592958848891e+00      -1.901585327317e+00 
       5.770239967801e-01       1.153521556577e+04      -3.780716933123e-02      -1.845109451638e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.120818378490e+04      -3.334927531847e-04       4.534147304742e-02       4.534147062340e-02      -7.750821759545e-09       3.690218388255e+00      -1.460775187818e-06      -3.680274878855e-02      -1.845109194128e+00       0.000000000000e+00      -1.128371509553e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.997678879206e-02       1.599837263747e-05       2.116282424305e-05      -1.128371509553e+04       0.000000000000e+00      -8.802585388074e+00      -5.595475407525e+00      -1.902124106059e+00 
       5.775893758111e-01       1.154021556577e+04      -3.773794567653e-02      -1.845644194112e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.121740900133e+04      -3.331984301263e-04       4.533301005649e-02       4.533300763115e-02      -7.743503583193e-09       3.691287873929e+00      -1.463920649457e-06      -3.673519979746e-02      -1.845643936965e+00       0.000000000000e+00      -1.129294197868e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.997338481389e-02       1.599837425513e-05       2.116297294318e-05      -1.129294197868e+04       0.000000000000e+00      -8.804946625546e+00      -5.597992478957e+00      -1.902664290639e+00 
       5.781552769710e-01       1.154521556577e+04      -3.766859117955e-02      -1.846178144803e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.122663689097e+04      -3.329043288087e-04       4.532453042997e-02       4.532452800332e-02      -7.736198085553e-09       3.692355776037e+00      -1.467070998174e-06      -3.666751757543e-02      -1.846177888019e+00       0.000000000000e+00      -1.130217153358e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.997004173927e-02       1.599837290554e-05       2.116311510810e-05      -1.130217153358e+04       0.000000000000e+00      -8.807313993654e+00      -5.600510064201e+00      -1.903205888772e+00 
       5.787217012285e-01       1.155021556577e+04      -3.759910558171e-02      -1.846711301766e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.123586744985e+04      -3.326104488941e-04       4.531603413615e-02       4.531603170818e-02      -7.728905233638e-09       3.693422090686e+00      -1.470226233024e-06      -3.659970186892e-02      -1.846711045343e+00       0.000000000000e+00      -1.131140375624e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.996676164071e-02       1.599836751620e-05       2.116324922907e-05      -1.131140375624e+04       0.000000000000e+00      -8.809687496278e+00      -5.603028164138e+00      -1.903748906792e+00 
       5.792886495525e-01       1.155521556577e+04      -3.752948857894e-02      -1.847243663369e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.124510067399e+04      -3.323167900452e-04       4.530752113758e-02       4.530751870829e-02      -7.721624993669e-09       3.694486814613e+00      -1.473386350780e-06      -3.653175237876e-02      -1.847243407307e+00       0.000000000000e+00      -1.132063864270e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.996354659476e-02       1.599835701187e-05       2.116337379347e-05      -1.132063864270e+04       0.000000000000e+00      -8.812067137985e+00      -5.605546779615e+00      -1.904293348847e+00 
       5.798561229165e-01       1.156021556577e+04      -3.745973990979e-02      -1.847775228451e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.125433655943e+04      -3.320233519249e-04       4.529899140214e-02       4.529898897153e-02      -7.714357334758e-09       3.695549945499e+00      -1.476551352485e-06      -3.646366884808e-02      -1.847774972749e+00       0.000000000000e+00      -1.132987618899e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.996039608945e-02       1.599834168560e-05       2.116348921027e-05      -1.132987618899e+04       0.000000000000e+00      -8.814452925276e+00      -5.608065911215e+00      -1.904839216229e+00 
       5.804241223061e-01       1.156521556577e+04      -3.738985947285e-02      -1.848305996520e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.126357510216e+04      -3.317301341966e-04       4.529044491765e-02       4.529044248572e-02      -7.707102233814e-09       3.696611482357e+00      -1.479721252190e-06      -3.639545117975e-02      -1.848305741179e+00       0.000000000000e+00      -1.133911639110e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.995730358245e-02       1.599832501953e-05       2.116360036687e-05      -1.133911639110e+04       0.000000000000e+00      -8.816844880797e+00      -5.610585559033e+00      -1.905386506528e+00 
       5.809926487081e-01       1.157021556577e+04      -3.731984715187e-02      -1.848835967449e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.127281629821e+04      -3.314371365242e-04       4.528188167005e-02       4.528187923680e-02      -7.699859668521e-09       3.697671424934e+00      -1.482896063972e-06      -3.632709926155e-02      -1.848835712467e+00       0.000000000000e+00      -1.134835924507e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.995426163110e-02       1.599831097245e-05       2.116371282025e-05      -1.134835924507e+04       0.000000000000e+00      -8.819243051383e+00      -5.613105723864e+00      -1.905935214172e+00 
       5.815617031095e-01       1.157521556577e+04      -3.724970278672e-02      -1.849365141427e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.128206014358e+04      -3.311443585727e-04       4.527330163978e-02       4.527329920520e-02      -7.692629616307e-09       3.698729773608e+00      -1.486075799794e-06      -3.625861293723e-02      -1.849364886804e+00       0.000000000000e+00      -1.135760474690e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.995126273553e-02       1.599830353393e-05       2.116383217080e-05      -1.135760474690e+04       0.000000000000e+00      -8.821647501532e+00      -5.615626407712e+00      -1.906485331955e+00 
       5.821312864973e-01       1.158021556577e+04      -3.717942617302e-02      -1.849893518963e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.129130663430e+04      -3.308518000077e-04       4.526470480171e-02       4.526470236581e-02      -7.685412054418e-09       3.699786529400e+00      -1.489260469495e-06      -3.618999200609e-02      -1.849893264700e+00       0.000000000000e+00      -1.136685289261e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.994829933835e-02       1.599830672447e-05       2.116396406257e-05      -1.136685289261e+04       0.000000000000e+00      -8.824058304140e+00      -5.618147613991e+00      -1.907036852945e+00 
       5.827013998585e-01       1.158521556577e+04      -3.710901706185e-02      -1.850421100890e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.130055576639e+04      -3.305594604955e-04       4.525609112515e-02       4.525608868792e-02      -7.678206959898e-09       3.700841693973e+00      -1.492450080780e-06      -3.612123622269e-02      -1.850420846986e+00       0.000000000000e+00      -1.137610367822e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.994536382445e-02       1.599832459562e-05       2.116411418336e-05      -1.137610367822e+04       0.000000000000e+00      -8.826475530660e+00      -5.620669347495e+00      -1.907589772363e+00 
       5.832720441801e-01       1.159021556577e+04      -3.703847515939e-02      -1.850947888364e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.130980753585e+04      -3.302673397032e-04       4.524746057373e-02       4.524745813518e-02      -7.671014309483e-09       3.701895269639e+00      -1.495644639212e-06      -3.605234529650e-02      -1.850947634819e+00       0.000000000000e+00      -1.138535709976e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.994244852117e-02       1.599836122992e-05       2.116428826466e-05      -1.138535709976e+04       0.000000000000e+00      -8.828899242099e+00      -5.623191614185e+00      -1.908144088984e+00 
       5.838432204543e-01       1.159521556577e+04      -3.696780018457e-02      -1.851473880470e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.131906193874e+04      -3.299754372984e-04       4.523881311286e-02       4.523881067297e-02      -7.663834074997e-09       3.702947254571e+00      -1.498844145487e-06      -3.598331895088e-02      -1.851473627286e+00       0.000000000000e+00      -1.139461315324e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.993955238818e-02       1.599841720457e-05       2.116448711515e-05      -1.139461315324e+04       0.000000000000e+00      -8.831329478903e+00      -5.625714420525e+00      -1.908699806452e+00 
       5.844149296925e-01       1.160021556577e+04      -3.689699201788e-02      -1.851999068067e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.132831897103e+04      -3.296837529487e-04       4.523014872865e-02       4.523014628744e-02      -7.656666211733e-09       3.703997630485e+00      -1.502048588350e-06      -3.591415707511e-02      -1.851998815242e+00       0.000000000000e+00      -1.140387183469e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.993669826100e-02       1.599848047482e-05       2.116469381671e-05      -1.140387183469e+04       0.000000000000e+00      -8.833766229638e+00      -5.628237771984e+00      -1.909256940306e+00 
       5.849871729103e-01       1.160521556577e+04      -3.682605054077e-02      -1.852523440383e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.133757862869e+04      -3.293922863201e-04       4.522146740747e-02       4.522146496493e-02      -7.649510670132e-09       3.705046375839e+00      -1.505257951842e-06      -3.584485956030e-02      -1.852523187920e+00       0.000000000000e+00      -1.141313314004e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.993391447331e-02       1.599853608585e-05       2.116488736377e-05      -1.141313314004e+04       0.000000000000e+00      -8.836209412055e+00      -5.630761672212e+00      -1.909815522452e+00 
       5.855599511230e-01       1.161021556577e+04      -3.675497558940e-02      -1.853046986920e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.134684090761e+04      -3.291010370776e-04       4.521276912998e-02       4.521276668611e-02      -7.642367398647e-09       3.706093469637e+00      -1.508472217415e-06      -3.577542625204e-02      -1.853046734818e+00       0.000000000000e+00      -1.142239706519e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.993122957081e-02       1.599856896689e-05       2.116504658748e-05      -1.142239706519e+04       0.000000000000e+00      -8.838658886810e+00      -5.633286121733e+00      -1.910375595744e+00 
       5.861332653462e-01       1.161521556577e+04      -3.668376695430e-02      -1.853569697453e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.135610580364e+04      -3.288100048848e-04       4.520405387113e-02       4.520405142593e-02      -7.635236343343e-09       3.707138891428e+00      -1.511691363915e-06      -3.570585695006e-02      -1.853569445714e+00       0.000000000000e+00      -1.143166360599e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.992867231393e-02       1.599856393010e-05       2.116515015406e-05      -1.143166360599e+04       0.000000000000e+00      -8.841114481034e+00      -5.635811117032e+00      -1.910937205841e+00 
       5.867071165955e-01       1.162021556577e+04      -3.661242438000e-02      -1.854091562033e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00      -1.136537331256e+04      -3.285191894039e-04       4.519532160007e-02       4.519531915353e-02      -7.628117447813e-09       3.708182621313e+00      -1.514915367571e-06      -3.563615140795e-02      -1.854091310656e+00       0.000000000000e+00      -1.144093275824e+04       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       5.992627168178e-02       1.599850566898e-05       2.116517656274e-05      -1.144093275824e+04       0.000000000000e+00      -8.843576015457e+00      -5.638336650393e+00      -1.911500392566e+00 
