#scalar perturbations for mode k = 1.000000000000e-03 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       9.560185862583e-02       4.657321279830e+03      -9.966680871470e-01      -1.030120189207e-03       6.083681071972e-02       4.479579517671e-05       1.367803082651e-04       1.604387288389e-04      -2.375679525964e+00      -6.884227156527e-09       5.892260634817e-01       5.894120735279e-01      -1.048626054816e-06       1.938830628907e-03      -9.889848236531e-07      -9.893212095623e-01      -1.026537709115e-03       6.047627438839e-02      -2.375911250999e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.246214234523e-01       1.599835941804e-05       1.635663656262e-05      -2.375911250999e+00       0.000000000000e+00      -2.280262691203e+00      -4.313945382765e-04       1.055724655483e-01 
       9.580546406239e-02       4.662551344329e+03      -9.962426908743e-01      -1.031740044364e-03       6.045442092413e-02       4.409390343468e-05       1.362987662188e-04       1.602057099011e-04      -2.380752274909e+00      -6.872785349140e-09       5.892202449188e-01       5.894043135472e-01      -1.045818447875e-06       1.940880547432e-03      -9.859392830094e-07      -9.889208347026e-01      -1.028146312996e-03       6.010025204491e-02      -2.380984035919e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.244890114486e-01       1.599835941804e-05       1.635682705166e-05      -2.380984035919e+00       0.000000000000e+00      -2.284524734616e+00      -4.326331672051e-04       1.056654481238e-01 
       9.600544775018e-02       4.667682965360e+03      -9.958212782321e-01      -1.033326905695e-03       6.007865710983e-02       4.340847987459e-05       1.358258903985e-04       1.599764452500e-04      -2.385734751746e+00      -6.861827537665e-09       5.892145348032e-01       5.893967104354e-01      -1.043070629719e-06       1.942891889259e-03      -9.829695370021e-07      -9.885240484902e-01      -1.029722214531e-03       5.973075902324e-02      -2.385966547996e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.243593697174e-01       1.599835941804e-05       1.635701385005e-05      -2.385966547996e+00       0.000000000000e+00      -2.288708764677e+00      -4.338503560674e-04       1.057563202197e-01 
       9.620239001288e-02       4.672731318590e+03      -9.954028315111e-01      -1.034885588674e-03       5.970844482189e-02       4.273739496924e-05       1.353603106681e-04       1.597503051206e-04      -2.390641416720e+00      -6.851326823187e-09       5.892089148903e-01       5.893892396672e-01      -1.040374087994e-06       1.944870609316e-03      -9.800644175858e-07      -9.881299015086e-01      -1.031270194180e-03       5.936673806845e-02      -2.390873247584e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.242320993663e-01       1.599835941804e-05       1.635719751591e-05      -2.390873247584e+00       0.000000000000e+00      -2.292827034376e+00      -4.350496054782e-04       1.058453687343e-01 
       9.639675156766e-02       4.677708451490e+03      -9.949865445186e-01      -1.036419914817e-03       5.934293184070e-02       4.207897132696e-05       1.349009402107e-04       1.595267922432e-04      -2.395483749761e+00      -6.841265774518e-09       5.892033721861e-01       5.893818832587e-01      -1.037722070738e-06       1.946821427121e-03      -9.772165585562e-07      -9.877376417128e-01      -1.032794045968e-03       5.900735060430e-02      -2.395715614700e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.241068836909e-01       1.599835941804e-05       1.635737849228e-05      -2.395715614700e+00       0.000000000000e+00      -2.296889269897e+00      -4.362336944255e-04       1.059328212731e-01 
       9.658891200997e-02       4.682624285278e+03      -9.945717513744e-01      -1.037933027976e-03       5.898141648643e-02       4.143184246199e-05       1.344468844296e-04       1.593054990474e-04      -2.400271209383e+00      -6.831633937708e-09       5.891978967437e-01       5.893746271593e-01      -1.035109026031e-06       1.948748225221e-03      -9.744206644340e-07      -9.873466478188e-01      -1.034296891461e-03       5.865190619732e-02      -2.400503107929e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.239834620741e-01       1.599835941804e-05       1.635755714390e-05      -2.400503107929e+00       0.000000000000e+00      -2.300903482053e+00      -4.374049130122e-04       1.060188648491e-01 
       9.677919145783e-02       4.687487179861e+03      -9.941578875159e-01      -1.039427573305e-03       5.862330737582e-02       4.079487258993e-05       1.339973897135e-04       1.590860837575e-04      -2.405011772015e+00      -6.822426448352e-09       5.891924785771e-01       5.893674579345e-01      -1.032530275708e-06       1.950654283649e-03      -9.716706913585e-07      -9.869563928772e-01      -1.035781357407e-03       5.829982296078e-02      -2.405243703760e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.238616151468e-01       1.599835941804e-05       1.635773377805e-05      -2.405243703760e+00       0.000000000000e+00      -2.304876424052e+00      -4.385651933547e-04       1.061036565645e-01 
       9.696786430236e-02       4.692304293469e+03      -9.937444654545e-01      -1.040905811499e-03       5.826809789503e-02       4.016710533071e-05       1.335518108896e-04       1.588682553005e-04      -2.409712274650e+00      -6.813643176113e-09       5.891871088033e-01       5.893603637601e-01      -1.029981820899e-06       1.952542412716e-03      -9.689611626605e-07      -9.865664216533e-01      -1.037249689128e-03       5.795060243630e-02      -2.409944239238e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.237411553808e-01       1.599835941804e-05       1.635790865770e-05      -2.409944239238e+00       0.000000000000e+00      -2.308813881165e+00      -4.397161923904e-04       1.061873303930e-01 
       9.715516867683e-02       4.697081830685e+03      -9.933310583061e-01      -1.042369697743e-03       5.791534863194e-02       3.954772825968e-05       1.331095888120e-04       1.586517629716e-04      -2.414378650772e+00      -6.805288168178e-09       5.891817817672e-01       5.893533364460e-01      -1.027460213543e-06       1.954415037453e-03      -9.662894016188e-07      -9.861763352707e-01      -1.038703828881e-03       5.760381230633e-02      -2.414610647892e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.236219206146e-01       1.599835941804e-05       1.635808201060e-05      -2.414610647892e+00       0.000000000000e+00      -2.312720869747e+00      -4.408593487411e-04       1.062700018455e-01 
       9.734131330003e-02       4.701825221926e+03      -9.929172880528e-01      -1.043820938926e-03       5.756467469262e-02       3.893604725618e-05       1.326702341672e-04       1.584363890075e-04      -2.419016100877e+00      -6.797369282243e-09       5.891764916806e-01       5.893463679975e-01      -1.024962440816e-06       1.956274284743e-03      -9.636522540018e-07      -9.857857802762e-01      -1.040145472650e-03       5.725907391242e-02      -2.419248130259e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.235037692340e-01       1.599835941804e-05       1.635825403596e-05      -2.419248130259e+00       0.000000000000e+00      -2.316601783415e+00      -4.419959242159e-04       1.063517714651e-01 
       9.752648263531e-02       4.706539258848e+03      -9.925028168047e-01      -1.045261036863e-03       5.721573615188e-02       3.833146720138e-05       1.322333152657e-04       1.582219430192e-04      -2.423629221048e+00      -6.789897947287e-09       5.891712320633e-01       5.893394499993e-01      -1.022485846785e-06       1.958122038593e-03      -9.610455975815e-07      -9.853944405044e-01      -1.041576113049e-03       5.691605285750e-02      -2.423861282455e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.233865765804e-01       1.599835941804e-05       1.635842490947e-05      -2.423861282455e+00       0.000000000000e+00      -2.320460502372e+00      -4.431270349132e-04       1.064327274353e-01 
       9.771084087141e-02       4.711228198911e+03      -9.920873400989e-01      -1.046691321681e-03       5.686823068665e-02       3.773347714393e-05       1.317984486254e-04       1.580082577248e-04      -2.428222102148e+00      -6.782889017995e-09       5.891659981890e-01       5.893325760194e-01      -1.020028084834e-06       1.959959967467e-03      -9.584668274354e-07      -9.850020308417e-01      -1.042997072469e-03       5.657445175609e-02      -2.428454195375e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.232702322452e-01       1.599835941804e-05       1.635859478706e-05      -2.428454195375e+00       0.000000000000e+00      -2.324300476457e+00      -4.442536749561e-04       1.065129475344e-01 
       9.789453507744e-02       4.715895848272e+03      -9.916705815774e-01      -1.048112978318e-03       5.652188773258e-02       3.714163862949e-05       1.313652915090e-04       1.577951855909e-04      -2.432798408418e+00      -6.776360699964e-09       5.891607868997e-01       5.893257413875e-01      -1.017587070314e-06       1.961789557253e-03      -9.559147015783e-07      -9.846082922714e-01      -1.044409529379e-03       5.623400448355e-02      -2.433030533290e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.231546378691e-01       1.599835941804e-05       1.635876380797e-05      -2.433030533290e+00       0.000000000000e+00      -2.328124791972e+00      -4.453767354891e-04       1.065925007262e-01 
       9.807769773480e-02       4.720545628344e+03      -9.912522887652e-01      -1.049527067787e-03       5.617646380248e-02       3.655557642838e-05       1.309335359380e-04       1.575825961613e-04      -2.437361440580e+00      -6.770334532022e-09       5.891555941470e-01       5.893189407074e-01      -1.015160932083e-06       1.963612150069e-03      -9.533869262820e-07      -9.842129879459e-01      -1.045814539446e-03       5.589447156853e-02      -2.437593596947e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.230397053177e-01       1.599835941804e-05       1.635893209725e-05      -2.437593596947e+00       0.000000000000e+00      -2.331936226398e+00      -4.464970201256e-04       1.066714484934e-01 
       9.826044880185e-02       4.725180630069e+03      -9.908322296527e-01      -1.050934544528e-03       5.583173867313e-02       3.597497107968e-05       1.305029038129e-04       1.573703739020e-04      -2.441914187294e+00      -6.764835415923e-09       5.891504152993e-01       5.893121681406e-01      -1.012747983370e-06       1.965428963607e-03      -9.508804906426e-07      -9.838159000095e-01      -1.047213052767e-03       5.555563644042e-02      -2.442146375028e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.229253552498e-01       1.599835941804e-05       1.635909976781e-05      -2.442146375028e+00       0.000000000000e+00      -2.335737291921e+00      -4.476152573383e-04       1.067498458791e-01 
       9.844289743601e-02       4.729803659178e+03      -9.904101898123e-01      -1.052336270863e-03       5.548751219990e-02       3.539955279318e-05       1.300731428455e-04       1.571584164241e-04      -2.446459368069e+00      -6.759891686564e-09       5.891452478834e-01       5.893054201312e-01      -1.010346708644e-06       1.967241093924e-03      -9.483944056540e-07      -9.834168269140e-01      -1.048605928229e-03       5.521730229433e-02      -2.446691587065e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.228115159869e-01       1.599835941804e-05       1.635926692193e-05      -2.446691587065e+00       0.000000000000e+00      -2.339530270584e+00      -4.487321105721e-04       1.068277422963e-01 
       9.862514342984e-02       4.734417273932e+03      -9.899859699772e-01      -1.053733029049e-03       5.514360165735e-02       3.482909648572e-05       1.296440231695e-04       1.569466330261e-04      -2.450999469026e+00      -6.755535219279e-09       5.891400897982e-01       5.892986936021e-01      -1.007955734447e-06       1.969049539549e-03      -9.459279450427e-07      -9.830155811633e-01      -1.049993945482e-03       5.487928947393e-02      -2.451231719200e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.226981224684e-01       1.599835941804e-05       1.635943365277e-05      -2.451231719200e+00       0.000000000000e+00      -2.343317245507e+00      -4.498481870427e-04       1.069051822868e-01 
       9.880727841632e-02       4.739023816794e+03      -9.895593840427e-01      -1.055125531375e-03       5.479983951466e-02       3.426341774158e-05       1.292153344974e-04       1.567349434940e-04      -2.455536772951e+00      -6.751801571390e-09       5.891349378666e-01       5.892919844928e-01      -1.005573805139e-06       1.970855221484e-03      -9.434792268600e-07      -9.826119874547e-01      -1.051377814983e-03       5.454143328220e-02      -2.455769054236e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.225851153764e-01       1.599835941804e-05       1.635960004552e-05      -2.455769054236e+00       0.000000000000e+00      -2.347100127058e+00      -4.509640451173e-04       1.069822061633e-01 
       9.898938690946e-02       4.743625441742e+03      -9.891302573318e-01      -1.056514428872e-03       5.445607151595e-02       3.370236946405e-05       1.287868836693e-04       1.565232770880e-04      -2.460073385231e+00      -6.748730155949e-09       5.891297886900e-01       5.892852886023e-01      -1.003199771387e-06       1.972658989180e-03      -9.410460755669e-07      -9.822058810634e-01      -1.052758186653e-03       5.420358209237e-02      -2.460305697578e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.224724404351e-01       1.599835941804e-05       1.635976617845e-05      -2.460305697578e+00       0.000000000000e+00      -2.350880674440e+00      -4.520802005006e-04       1.070588505164e-01 
       9.917154720391e-02       4.748224137868e+03      -9.886984250508e-01      -1.057900318806e-03       5.411215501424e-02       3.314583912539e-05       1.283584925367e-04       1.563115716897e-04      -2.464611256260e+00      -6.746364447496e-09       5.891246410261e-01       5.892786039597e-01      -1.000832587538e-06       1.974461616859e-03      -9.386283811021e-07      -9.817971064022e-01      -1.054135657337e-03       5.386559570846e-02      -2.464843599636e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.223600478466e-01       1.599835941804e-05       1.635993212362e-05      -2.464843599636e+00       0.000000000000e+00      -2.354660513589e+00      -4.531971314352e-04       1.071351486110e-01 
       9.935383214479e-02       4.752821749553e+03      -9.882637309641e-01      -1.059283751088e-03       5.376795754595e-02       3.259374656406e-05       1.279299961536e-04       1.560997731013e-04      -2.469152200610e+00      -6.744752220025e-09       5.891194932722e-01       5.892719282965e-01      -9.984712891915e-07       1.976263824815e-03      -9.362256169255e-07      -9.813855157836e-01      -1.055510777184e-03       5.352734396255e-02      -2.469384574999e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.222478916959e-01       1.599835941804e-05       1.636009794777e-05      -2.469384574999e+00       0.000000000000e+00      -2.358441154626e+00      -4.543152835659e-04       1.072111308215e-01 
       9.953630980693e-02       4.757419994257e+03      -9.878260262397e-01      -1.060665233899e-03       5.342335557919e-02       3.204604219707e-05       1.275012411848e-04       1.558878344507e-04      -2.473697913973e+00      -6.743945817354e-09       5.891143426923e-01       5.892652582658e-01      -9.961149798796e-07       1.978066290452e-03      -9.338360894915e-07      -9.809709683439e-01      -1.056884055259e-03       5.318870548319e-02      -2.473930319374e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.221359294637e-01       1.599835941804e-05       1.636026371298e-05      -2.473930319374e+00       0.000000000000e+00      -2.362224006556e+00      -4.554350741038e-04       1.072868249886e-01 
       9.971904409921e-02       4.762020478300e+03      -9.873851684048e-01      -1.062045238668e-03       5.307823339984e-02       3.150270559310e-05       1.270720844921e-04       1.556757156899e-04      -2.478249988226e+00      -6.744002457327e-09       5.891091868268e-01       5.892585908472e-01      -9.937628285139e-07       1.979869646797e-03      -9.314583389674e-07      -9.805533290662e-01      -1.058255964507e-03       5.284956659956e-02      -2.478482424653e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.220241216481e-01       1.599835941804e-05       1.636042947718e-05      -2.478482424653e+00       0.000000000000e+00      -2.366010389338e+00      -4.565568953419e-04       1.073622566883e-01 
       9.990209530378e-02       4.766624710925e+03      -9.869410203618e-01      -1.063424204486e-03       5.273248211025e-02       3.096374437078e-05       1.266423918771e-04       1.554633831745e-04      -2.482809924851e+00      -6.744984571704e-09       5.891040250697e-01       5.892519249183e-01      -9.914140685669e-07       1.981674479412e-03      -9.290926944198e-07      -9.801324678584e-01      -1.059626946161e-03       5.250982035631e-02      -2.483042392330e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.219124314353e-01       1.599835941804e-05       1.636059529466e-05      -2.483042392330e+00       0.000000000000e+00      -2.369801544508e+00      -4.576811177667e-04       1.074374494562e-01 
       1.000855205490e-01       4.771234116615e+03      -9.864934495319e-01      -1.064802541959e-03       5.238599875456e-02       3.042919342211e-05       1.262120369825e-04       1.552508093287e-04      -2.487379146710e+00      -6.746960183667e-09       5.890988560306e-01       5.892452586108e-01      -9.890679797119e-07       1.983481345358e-03      -9.267386812974e-07      -9.797082587491e-01      -1.060997413604e-03       5.216936565310e-02      -2.487611645284e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.218008243137e-01       1.599835941804e-05       1.636076121656e-05      -2.487611645284e+00       0.000000000000e+00      -2.373598646381e+00      -4.588080931560e-04       1.075124250721e-01 
       1.002693742483e-01       4.775850046485e+03      -9.860423270612e-01      -1.066180636747e-03       5.203868551094e-02       2.989911436253e-05       1.257809002747e-04       1.550379723600e-04      -2.491959009006e+00      -6.750003325545e-09       5.890936771773e-01       5.892385889479e-01      -9.867238800269e-07       1.985290779554e-03      -9.243946797522e-07      -9.792805791433e-01      -1.062367755908e-03       5.182810645021e-02      -2.492191538730e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.216892677698e-01       1.599835941804e-05       1.636092729131e-05      -2.492191538730e+00       0.000000000000e+00      -2.377402811444e+00      -4.599381572687e-04       1.075872037799e-01 
       1.004537085017e-01       4.780473788654e+03      -9.855875270701e-01      -1.067558852762e-03       5.169044895275e-02       2.937359522367e-05       1.253488681205e-04       1.548248560296e-04      -2.496550809276e+00      -6.754194500130e-09       5.890884868108e-01       5.892319138164e-01      -9.843811289819e-07       1.987103288101e-03      -9.220598720537e-07      -9.788493091157e-01      -1.063738341055e-03       5.148595104189e-02      -2.496783370219e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.215777310703e-01       1.599835941804e-05       1.636109356499e-05      -2.496783370219e+00       0.000000000000e+00      -2.381215105825e+00      -4.610716320922e-04       1.076618044344e-01 
       1.006385734628e-01       4.785106577728e+03      -9.851289259125e-01      -1.068937535075e-03       5.134119936383e-02       2.885275037506e-05       1.249158319439e-04       1.546114494764e-04      -2.501155796529e+00      -6.759621189180e-09       5.890832846017e-01       5.892252325003e-01      -9.820391246829e-07       1.988919349028e-03      -9.197347682847e-07      -9.784143307102e-01      -1.065109518857e-03       5.114281138298e-02      -2.501388388776e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.214661850322e-01       1.599835941804e-05       1.636126008159e-05      -2.501388388776e+00       0.000000000000e+00      -2.385036552743e+00      -4.622088280241e-04       1.077362446545e-01 
       1.008240176777e-01       4.789749603492e+03      -9.846664015035e-01      -1.070317012553e-03       5.099085011389e-02       2.833672066758e-05       1.244816874548e-04       1.543977470895e-04      -2.505775179687e+00      -6.766378413001e-09       5.890780691678e-01       5.892185432529e-01      -9.796972886859e-07       1.990739428751e-03      -9.174188350229e-07      -9.779755273046e-01      -1.066481623623e-03       5.079860247484e-02      -2.506007803334e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.213546017416e-01       1.599835941804e-05       1.636142688345e-05      -2.506007803334e+00       0.000000000000e+00      -2.388868140738e+00      -4.633500461532e-04       1.078105410291e-01 
       1.010100884107e-01       4.794404019238e+03      -9.841998326682e-01      -1.071697600361e-03       5.063931706143e-02       2.782567375799e-05       1.240463339120e-04       1.541837484143e-04      -2.510410135706e+00      -6.774569346268e-09       5.890728380514e-01       5.892118432716e-01      -9.773550614983e-07       1.992563985437e-03      -9.151104822991e-07      -9.775327829939e-01      -1.067854976692e-03       5.045324177838e-02      -2.510642790864e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.212429543442e-01       1.599835941804e-05       1.636159401155e-05      -2.510642790864e+00       0.000000000000e+00      -2.392710830463e+00      -4.644955802454e-04       1.078847092650e-01 
       1.011968319555e-01       4.799070949688e+03      -9.837290984792e-01      -1.073079602316e-03       5.028651797882e-02       2.731980462698e-05       1.236096734222e-04       1.539694580953e-04      -2.515061817340e+00      -6.784305995796e-09       5.890675901973e-01       5.892051311741e-01      -9.750119091528e-07       1.994393458614e-03      -9.128094935962e-07      -9.770859819605e-01      -1.069229888824e-03       5.010664864901e-02      -2.515294504137e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.211312169084e-01       1.599835941804e-05       1.636176150573e-05      -2.515294504137e+00       0.000000000000e+00      -2.396565559975e+00      -4.656457184152e-04       1.079587642674e-01 
       1.013842939263e-01       4.803751498358e+03      -9.832540775902e-01      -1.074463313049e-03       4.993237201025e-02       2.681933631656e-05       1.231716102919e-04       1.537548858651e-04      -2.519731360371e+00      -6.795709945964e-09       5.890623252864e-01       5.891984063295e-01      -9.726673165400e-07       1.996228275614e-03      -9.105163728663e-07      -9.766350078390e-01      -1.070606662407e-03       4.975874380384e-02      -2.519964078949e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.210193642261e-01       1.599835941804e-05       1.636192940493e-05      -2.519964078949e+00       0.000000000000e+00      -2.400433251095e+00      -4.668007449678e-04       1.080327202720e-01 
       1.015725195466e-01       4.808446754823e+03      -9.827746475901e-01      -1.075849020109e-03       4.957679914171e-02       2.632452084917e-05       1.227320503889e-04       1.535400465612e-04      -2.524419890800e+00      -6.808913179296e-09       5.890570417614e-01       5.891916668797e-01      -9.703207751955e-07       1.998068865105e-03      -9.082304210470e-07      -9.761797430983e-01      -1.071985593613e-03       4.940944880089e-02      -2.524652641315e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.209073715870e-01       1.599835941804e-05       1.636209774760e-05      -2.524652641315e+00       0.000000000000e+00      -2.404314816319e+00      -4.679609423523e-04       1.081065910062e-01 
       1.017615539346e-01       4.813157801878e+03      -9.822906843500e-01      -1.077237006009e-03       4.921971967787e-02       2.583564034197e-05       1.222909005149e-04       1.533249601751e-04      -2.529128531989e+00      -6.824058980543e-09       5.890517372103e-01       5.891849101214e-01      -9.679717813489e-07       1.999915657790e-03      -9.059501200246e-07      -9.757200684187e-01      -1.073366974499e-03       4.905868552522e-02      -2.529361314616e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.207952146150e-01       1.599835941804e-05       1.636226657185e-05      -2.529361314616e+00       0.000000000000e+00      -2.408211164529e+00      -4.691265928858e-04       1.081803897977e-01 
       1.019514423922e-01       4.817885722705e+03      -9.818020613135e-01      -1.078627550244e-03       4.886105370949e-02       2.535300832190e-05       1.218480677785e-04       1.531096519292e-04      -2.533858411830e+00      -6.841302933964e-09       5.890464111015e-01       5.891781352402e-01      -9.656198440899e-07       2.001769074274e-03      -9.036758018101e-07      -9.752558620098e-01      -1.074751095098e-03       4.870637566575e-02      -2.534091226761e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.206828691639e-01       1.599835941804e-05       1.636243591570e-05      -2.534091226761e+00       0.000000000000e+00      -2.412123205589e+00      -4.702979802718e-04       1.082541296232e-01 
       1.021422306818e-01       4.822631607729e+03      -9.813086487781e-01      -1.080020931190e-03       4.850072059912e-02       2.487697129208e-05       1.214034589990e-04       1.528941524027e-04      -2.538610669639e+00      -6.860814022945e-09       5.890410628818e-01       5.891713414054e-01      -9.632644739025e-07       2.003629538057e-03      -9.014077953161e-07      -9.747869989196e-01      -1.076138245388e-03       4.835244021000e-02      -2.538843517083e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.205703111086e-01       1.599835941804e-05       1.636260581732e-05      -2.538843517083e+00       0.000000000000e+00      -2.416051856958e+00      -4.714753914931e-04       1.083278232473e-01 
       1.023339653212e-01       4.827396561879e+03      -9.808103131498e-01      -1.081417428093e-03       4.813863844177e-02       2.440791049734e-05       1.209569800762e-04       1.526784976758e-04      -2.543386463506e+00      -6.882775846026e-09       5.890356906224e-01       5.891645264133e-01      -9.609051733940e-07       2.005497485721e-03      -8.991451168363e-07      -9.743133503157e-01      -1.077528717366e-03       4.799679891444e-02      -2.543619343693e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.204575161427e-01       1.599835941804e-05       1.636277631539e-05      -2.543619343693e+00       0.000000000000e+00      -2.419998050362e+00      -4.726591187668e-04       1.084014833598e-01 
       1.025266938887e-01       4.832181712044e+03      -9.803069161509e-01      -1.082817323074e-03       4.777472350826e-02       2.394624393628e-05       1.205085353436e-04       1.524627295073e-04      -2.548186977913e+00      -6.907387963048e-09       5.890302920819e-01       5.891576877484e-01      -9.585414382726e-07       2.007373364036e-03      -8.968865124348e-07      -9.738347827231e-01      -1.078922807151e-03       4.763936975802e-02      -2.548419891093e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00       1.203444596330e-01       1.599835941804e-05       1.636294744928e-05      -2.548419891093e+00       0.000000000000e+00      -2.423962737488e+00      -4.738494613371e-04       1.084751226610e-01 
