#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:a                      2:tau [Mpc]              3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:eta_prime             14:h_prime               15:phi_prime             16:delta_ur              17:theta_ur              18:shear_ur              19:delta_cdm             20:theta_cdm             21:delta_ncdm[0]         22:theta_ncdm[0]         23:shear_ncdm[0]         24:cs2_ncdm[0]           25:w_p[0]                26:w_theta[0]            27:pi_ncdm[0]            28:k_fss_wdm[0]          29:w_trial_1             30:w_trial_2             31:delta_dcdm            32:theta_dcdm            33:delta_dr              34:theta_dr              35:shear_dr           
       2.530594320881e-03       5.729034070729e+02      -1.769718840984e+00      -1.789519485820e-02      -1.051782089129e-01       1.435812369723e-02       9.887363358610e-03       8.106276389187e-03      -3.714421221452e+00      -1.387135644468e-03       4.544978845988e-01       4.490891928374e-01      -2.670057116912e-04       2.513220695450e-02      -1.948702492187e-04      -9.497616696579e-01      -1.560970022604e-02      -1.513385115680e-01      -4.538800340111e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -4.538800340111e+00       0.000000000000e+00      -3.865709142874e+00      -1.019297942896e-02       7.666976186830e-02 
       2.586214878097e-03       5.811929669997e+02      -1.709853405018e+00      -1.815846206666e-02      -1.195539988210e-01       1.351218454944e-02       9.821819279144e-03       8.109835754799e-03      -3.807588892574e+00      -1.359679097027e-03       4.531722414353e-01       4.475076647294e-01      -2.582127782297e-04       2.531771103481e-02      -1.867041780175e-04      -9.162646787314e-01      -1.567437592958e-02      -1.590265588090e-01      -4.643352407527e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -4.643352407527e+00       0.000000000000e+00      -3.929662301453e+00      -1.048424566316e-02       7.384227595434e-02 
       2.643762079819e-03       5.896858765751e+02      -1.646704961846e+00      -1.840294917140e-02      -1.343026701988e-01       1.265057234416e-02       9.730704172078e-03       8.104844247984e-03      -3.904071126354e+00      -1.332353978962e-03       4.518454190701e-01       4.459569244070e-01      -2.493380660380e-04       2.550733553559e-02      -1.784867111077e-04      -8.823430947263e-01      -1.572710213804e-02      -1.663429220504e-01      -4.751265672227e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -4.751265672227e+00       0.000000000000e+00      -3.994762273256e+00      -1.078451401861e-02       7.078135463094e-02 
       2.703294962323e-03       5.983847764179e+02      -1.580420977179e+00      -1.862652353083e-02      -1.493441374921e-01       1.177577817225e-02       9.612934156833e-03       8.090312072481e-03      -4.003964535118e+00      -1.305179154190e-03       4.505193140989e-01       4.444401999399e-01      -2.404009981425e-04       2.570122828733e-02      -1.702387582533e-04      -8.481705887532e-01      -1.576752431010e-02      -1.732140980584e-01      -4.862630314140e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -4.862630314140e+00       0.000000000000e+00      -4.060998397480e+00      -1.109389927189e-02       6.747624798483e-02 
       2.764874470072e-03       6.072923341515e+02      -1.511191475445e+00      -1.882707238965e-02      -1.645858516670e-01       1.089056701374e-02       9.467547691351e-03       8.065208027628e-03      -4.107368745078e+00      -1.278172829974e-03       4.491959144811e-01       4.429606137459e-01      -2.314221272658e-04       2.589954745501e-02      -1.619823506668e-04      -8.139374253959e-01      -1.579540304910e-02      -1.795634866944e-01      -4.977539598279e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -4.977539598279e+00       0.000000000000e+00      -4.128360084158e+00      -1.141250972776e-02       6.391616649062e-02 
       2.828563504277e-03       6.164112437873e+02      -1.439251616219e+00      -1.900253308901e-02      -1.799224043907e-01       9.997977905922e-03       9.293729212922e-03       8.028466446631e-03      -4.214386535598e+00      -1.251352549998e-03       4.478772955011e-01       4.415211576980e-01      -2.224230457400e-04       2.610246123832e-02      -1.537405355039e-04      -7.798497594908e-01      -1.581063090165e-02      -1.853120263872e-01      -5.096090022187e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.096090022187e+00       0.000000000000e+00      -4.196836976459e+00      -1.174044700595e-02       6.009031772197e-02 
       2.894427003470e-03       6.257442294838e+02      -1.364883880239e+00      -1.915092705506e-02      -1.952353036851e-01       9.101320156761e-03       9.090833830340e-03       7.978995816473e-03      -4.325124037060e+00      -1.224735176140e-03       4.465656114893e-01       4.401246649366e-01      -2.134262706951e-04       2.631014772775e-02      -1.455372314497e-04      -7.461285539942e-01      -1.581324936562e-02      -1.903789726199e-01      -5.218381527225e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.218381527225e+00       0.000000000000e+00      -4.266419157574e+00      -1.207780606052e-02       5.598794302111e-02 
       2.962531998202e-03       6.352940452879e+02      -1.288419828047e+00      -1.927039732472e-02      -2.103929412994e-01       8.204165978292e-03       8.858412952289e-03       7.915689243299e-03      -4.439690890027e+00      -1.198336884296e-03       4.452630856832e-01       4.387737812361e-01      -2.044551144261e-04       2.652279464698e-02      -1.373970629435e-04      -7.130081151227e-01      -1.580346576631e-02      -1.946828217839e-01      -5.344517665459e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.344517665459e+00       0.000000000000e+00      -4.337097336410e+00      -1.242467513755e-02       5.159835723844e-02 
       3.032947693452e-03       6.450634785290e+02      -1.210241261563e+00      -1.935924961595e-02      -2.252508011688e-01       7.310338328597e-03       8.596240399160e-03       7.837436861506e-03      -4.558200456151e+00      -1.172173151344e-03       4.439720010725e-01       4.374709388949e-01      -1.955335364571e-04       2.674059883001e-02      -1.293451939037e-04      -6.807341837475e-01      -1.578166964697e-02      -1.981423915656e-01      -5.474605822376e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.474605822376e+00       0.000000000000e+00      -4.408863064183e+00      -1.278113594453e-02       4.691098824340e-02 
       3.105745521961e-03       6.550553488384e+02      -1.130780731918e+00      -1.941599656746e-02      -2.396519347889e-01       6.423894273186e-03       8.304338800515e-03       7.743140341229e-03      -4.680769983525e+00      -1.146258755680e-03       4.426946917258e-01       4.362183331106e-01      -1.866859830989e-04       2.696376535681e-02      -1.214071556848e-04      -6.495615803193e-01      -1.574844824606e-02      -2.006780581442e-01      -5.608757388207e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.608757388207e+00       0.000000000000e+00      -4.481708921736e+00      -1.314726374984e-02       4.191541907595e-02 
       3.180999235950e-03       6.652725122143e+02      -1.050521192243e+00      -1.943940487043e-02      -2.534277577411e-01       5.549102557256e-03       7.983005593791e-03       7.631729509776e-03      -4.807520838130e+00      -1.120607765307e-03       4.414335230776e-01       4.350178900115e-01      -1.779371965594e-04       2.719250741206e-02      -1.136085944221e-04      -6.197513462491e-01      -1.570460056214e-02      -2.022131552461e-01      -5.747088000878e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.747088000878e+00       0.000000000000e+00      -4.555628754695e+00      -1.352312778863e-02       3.660142774842e-02 
       3.258784973261e-03       6.757178612053e+02      -9.699947438005e-01      -1.942854466353e-02      -2.663991913795e-01       4.690415821299e-03       7.632838329224e-03       7.502181199106e-03      -4.938578697003e+00      -1.095233537546e-03       4.401908833136e-01       4.338712482272e-01      -1.693120230209e-04       2.742704494605e-02      -1.059750868236e-04      -5.915674016843e-01      -1.565114947726e-02      -2.026755271190e-01      -5.889717745498e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -5.889717745498e+00       0.000000000000e+00      -4.630617867578e+00      -1.390879160037e-02       3.095902926423e-02 
       3.339181332185e-03       6.863943260144e+02      -8.897802997228e-01      -1.938284055594e-02      -2.783781966886e-01       3.852436662386e-03       7.254758563752e-03       7.353540291155e-03      -5.074073754215e+00      -1.070148716857e-03       4.389691635876e-01       4.327797327717e-01      -1.608351955887e-04       2.766760402937e-02      -9.853187686582e-05      -5.652726897236e-01      -1.558935133607e-02      -2.019992312777e-01      -6.036771367301e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.036771367301e+00       0.000000000000e+00      -4.706673231462e+00      -1.430431353337e-02       2.497851581470e-02 
       3.422269454618e-03       6.973048764006e+02      -8.105000476951e-01      -1.930212337986e-02      -2.891697329680e-01       3.039877298296e-03       6.850033655853e-03       7.184942901895e-03      -5.214140943140e+00      -1.045365231465e-03       4.377707411589e-01       4.317443353102e-01      -1.525311071784e-04       2.791441574902e-02      -9.130362887996e-05      -5.411248220880e-01      -1.552070232900e-02      -2.001263753421e-01      -6.188378501245e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.188378501245e+00       0.000000000000e+00      -4.783793685979e+00      -1.470974737808e-02       1.865049571807e-02 
       3.508133106866e-03       7.084525229249e+02      -7.328145979793e-01      -1.918668160339e-02      -2.985741707051e-01       2.257512778174e-03       6.420295757356e-03       6.995641605063e-03      -5.358920152054e+00      -1.020894292243e-03       4.365979610700e-01       4.307656969000e-01      -1.444235722565e-04       2.816771499648e-02      -8.431416926462e-05      -5.193712466156e-01      -1.544694100388e-02      -1.970090689099e-01      -6.344673893620e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.344673893620e+00       0.000000000000e+00      -4.861980127667e+00      -1.512514308875e-02       1.196593022657e-02 
       3.596858760379e-03       7.198403178730e+02      -6.574167098182e-01      -1.903731114189e-02      -3.063901821270e-01       1.510127637835e-03       5.967557175843e-03       6.785032504538e-03      -5.508556438599e+00      -9.967463927029e-04       4.354531155124e-01       4.298440927523e-01      -1.365355785703e-04       2.842773925095e-02      -7.758621362983e-05      -5.002439774960e-01      -1.537004619846e-02      -1.926114627196e-01      -6.505797621685e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.505797621685e+00       0.000000000000e+00      -4.941235683350e+00      -1.555054760723e-02       4.916168162707e-03 
       3.688535690155e-03       7.314713581059e+02      -5.850234878910e-01      -1.885536205853e-02      -3.124181263023e-01       8.024559335419e-04       5.494221135646e-03       6.552683833993e-03      -5.663200268586e+00      -9.729313053628e-04       4.343384212999e-01       4.289794197304e-01      -1.288890311228e-04       2.869472738662e-02      -7.114108531768e-05      -4.839539387282e-01      -1.529222966362e-02      -1.869118397847e-01      -6.671895339009e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.671895339009e+00       0.000000000000e+00      -5.021565881604e+00      -1.598600586982e-02      -2.507024626257e-03 
       3.783256054338e-03       7.433487851269e+02      -5.163670223906e-01      -1.864278053191e-02      -3.164639270933e-01       1.391152149327e-04       5.003087195846e-03       6.298365793353e-03      -5.823007720809e+00      -9.494580845846e-04       4.332560017683e-01       4.281711929442e-01      -1.215044985233e-04       2.896891787592e-02      -6.499846447984e-05      -4.706850154151e-01      -1.521592271004e-02      -1.799047150576e-01      -6.843118483384e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -6.843118483384e+00       0.000000000000e+00      -5.102978777312e+00      -1.643156179545e-02      -1.031143768511e-02 
       3.881114981951e-03       7.554757858930e+02      -4.521834060225e-01      -1.840214418824e-02      -3.183434382807e-01      -4.754653957821e-04       4.497350232614e-03       6.022081084938e-03      -5.988140695654e+00      -9.263350678532e-04       4.322078581904e-01       4.274185371765e-01      -1.144009527509e-04       2.925054786719e-02      -5.917608278303e-05      -4.605879006704e-01      -1.514375619550e-02      -1.716028918738e-01      -7.019624488825e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.019624488825e+00       0.000000000000e+00      -5.185485069443e+00      -1.688725943005e-02      -1.850439470079e-02 
       3.982210685102e-03       7.678555962926e+02      -3.932001386900e-01      -1.813668869185e-02      -3.178872647247e-01      -1.037122426986e-03       3.980591931187e-03       5.724095495257e-03      -6.158767160587e+00      -9.035698725032e-04       4.311958525689e-01       4.267201945937e-01      -1.075955203312e-04       2.953985115524e-02      -5.368949503113e-05      -4.537738775645e-01      -1.507853325614e-02      -1.620394089552e-01      -7.201577036318e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.201577036318e+00       0.000000000000e+00      -5.269098193905e+00      -1.735314423289e-02      -2.709273900630e-02 
       4.086644555156e-03       7.804915021864e+02      -3.401220016068e-01      -1.785032349828e-02      -3.149459907459e-01      -1.542039401722e-03       3.456764053637e-03       5.404967910703e-03      -6.335061358064e+00      -8.811693980429e-04       4.302216817979e-01       4.260745292344e-01      -1.011032385046e-04       2.983705690877e-02      -4.855181352819e-05      -4.503086918066e-01      -1.502319434128e-02      -1.512693109691e-01      -7.389146263934e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.389146263934e+00       0.000000000000e+00      -5.353834378049e+00      -1.782926437321e-02      -3.608282450944e-02 
       4.194521249150e-03       7.933868389391e+02      -2.936155051088e-01      -1.754763448733e-02      -3.093957472661e-01      -1.986831270934e-03       2.930162548711e-03       5.065578917043e-03      -6.517203985697e+00      -8.591398314537e-04       4.292868536564e-01       4.254795383691e-01      -9.493682755352e-05       3.014238824558e-02      -4.377347063156e-05      -4.502066940885e-01      -1.498077421064e-02      -1.393711630301e-01      -7.582508947333e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.582508947333e+00       0.000000000000e+00      -5.439712649107e+00      -1.831567201951e-02      -4.548051296868e-02 
       4.305948824388e-03       8.065449963628e+02      -2.542920704645e-01      -1.723387098314e-02      -3.011440173753e-01      -2.368630747019e-03       2.405391409766e-03       4.707156825939e-03      -6.705382448209e+00      -8.374866437887e-04       4.283926673097e-01       4.249328733956e-01      -8.910648192569e-05       3.045606053399e-02      -3.936202599769e-05      -4.534254646288e-01      -1.495435073562e-02      -1.264482140485e-01      -7.781848756182e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.781848756182e+00       0.000000000000e+00      -5.526754834583e+00      -1.881242484983e-02      -5.529118250225e-02 
       4.421038833259e-03       8.199694184036e+02      -2.226902441076e-01      -1.691491511736e-02      -2.901355588446e-01      -2.685174389100e-03       1.887316051762e-03       4.331300302755e-03      -6.899791029118e+00      -8.162145971237e-04       4.275401919051e-01       4.244318634604e-01      -8.361968655378e-05       3.077827995919e-02      -3.532198606959e-05      -4.598611521552e-01      -1.494698566270e-02      -1.126291246137e-01      -7.987356424906e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -7.987356424906e+00       0.000000000000e+00      -5.614985490828e+00      -1.931958738865e-02      -6.551974098199e-02 
       4.539906427288e-03       8.336636036109e+02      -1.992572503344e-01      -1.659723124229e-02      -2.763582899878e-01      -2.934886722395e-03       1.381005456010e-03       3.939996244826e-03      -7.100631063717e+00      -7.953277507078e-04       4.267302456208e-01       4.239735438068e-01      -7.848106203560e-05       3.110924230245e-02      -3.165465323900e-05      -4.693447756454e-01      -1.496165769898e-02      -9.806815664380e-02      -8.199229924931e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.199229924931e+00       0.000000000000e+00      -5.704431796401e+00      -1.983723236444e-02      -7.617064893865e-02 
       4.662670505516e-03       8.476311102828e+02      -1.843303092563e-01      -1.628779337944e-02      -2.598489476050e-01      -3.116960103187e-03       8.916626928968e-04       3.535631486761e-03      -7.308111173564e+00      -7.748294612716e-04       4.259633783601e-01       4.235546915249e-01      -7.369224418337e-05       3.144913174997e-02      -2.835802465498e-05      -4.816397642853e-01      -1.500118867627e-02      -8.294471995219e-02      -8.417674701528e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.417674701528e+00       0.000000000000e+00      -5.795123429567e+00      -2.036544219484e-02      -8.724795501899e-02 
       4.789453811456e-03       8.618755551800e+02      -1.781182559491e-01      -1.599398941637e-02      -2.406983123614e-01      -3.231427535844e-03       4.245442808552e-04       3.120997278286e-03      -7.522447400142e+00      -7.547223948966e-04       4.252398572283e-01       4.231718668788e-01      -6.925180621921e-05       3.179811969577e-02      -2.542673791760e-05      -4.964410040841e-01      -1.506816391468e-02      -6.746219028876e-02      -8.642903803856e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.642903803856e+00       0.000000000000e+00      -5.887092359478e+00      -2.090431015777e-02      -9.875533559296e-02 
       4.920383089247e-03       8.764006185365e+02      -1.806840409927e-01      -1.572350072168e-02      -2.190557454951e-01      -3.279225879520e-03      -1.513169812907e-05       2.699284768544e-03      -7.743863423906e+00      -7.350085311628e-04       4.245596544588e-01       4.228214593255e-01      -6.515522358391e-05       3.215636388354e-02      -2.285206482983e-05      -5.133756726965e-01      -1.516484834817e-02      -5.184589518537e-02      -8.875138104722e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -8.875138104722e+00       0.000000000000e+00      -5.980372635303e+00      -2.145394169869e-02      -1.106961484314e-01 
       5.055589185264e-03       8.912100424311e+02      -1.919288136545e-01      -1.548415708190e-02      -1.951327830887e-01      -3.262246294627e-03      -4.222874829023e-04       2.274070472645e-03      -7.972590676801e+00      -7.156891786997e-04       4.239224380399e-01       4.224997371471e-01      -6.139488973153e-05       3.252400771291e-02      -2.062195610795e-05      -5.320061121542e-01      -1.529310037490e-02      -3.634020291699e-02      -9.114606408011e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.114606408011e+00       0.000000000000e+00      -6.075000092564e+00      -2.201445535735e-02      -1.230734898576e-01 
       5.195207215776e-03       9.063076360358e+02      -2.115783462302e-01      -1.528376714178e-02      -1.692054805379e-01      -3.183368931869e-03      -7.920966963591e-04       1.849289995291e-03      -8.208868552829e+00      -6.967649832716e-04       4.233275664439e-01       4.222029012287e-01      -5.796018295880e-05       3.290117989157e-02      -1.872114593823e-05      -5.518349877769e-01      -1.545428597391e-02      -2.120463944229e-02      -9.361545658711e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.361545658711e+00       0.000000000000e+00      -6.171012064707e+00      -2.258598378526e-02      -1.358902656478e-01 
       5.339376700215e-03       9.216972764732e+02      -2.391726278218e-01      -1.512992602916e-02      -1.416152212047e-01      -3.046478651069e-03      -1.120102450969e-03       1.429199134854e-03      -8.452944548039e+00      -6.782359443227e-04       4.227740879980e-01       4.219271419754e-01      -5.483759016172e-05       3.328799422926e-02      -1.713131865298e-05      -5.723129130186e-01      -1.564919597797e-02      -6.709009681447e-03      -9.616201078371e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.616201078371e+00       0.000000000000e+00      -6.268447032079e+00      -2.316867439766e-02      -1.491492656506e-01 
       5.488241701955e-03       9.373829100309e+02      -2.740594876183e-01      -1.502980266347e-02      -1.127676794655e-01      -2.856458764938e-03      -1.402340343889e-03       1.018321223470e-03      -8.705074402072e+00      -6.601014331914e-04       4.222607448457e-01       4.216686980366e-01      -5.201088748745e-05       3.368454973283e-02      -1.583133681722e-05      -5.928486766482e-01      -1.587796991196e-02       6.872486337179e-03      -9.878826301887e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -9.878826301887e+00       0.000000000000e+00      -6.367344245023e+00      -2.376268981055e-02      -1.628532447913e-01 
       5.641951009700e-03       9.533685571111e+02      -3.153931351544e-01      -1.498991066449e-02      -8.312963803593e-02      -2.619159878095e-03      -1.635463482574e-03       6.213799036291e-04      -8.965522299186e+00      -6.423602095931e-04       4.217859817770e-01       4.214239156707e-01      -4.946137786990e-05       3.409093110318e-02      -1.479753071219e-05      -6.128221298433e-01      -1.614003025522e-02       1.926810987848e-02      -1.014968357569e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.014968357569e+01       0.000000000000e+00      -6.467743349051e+00      -2.436820816337e-02      -1.770050121087e-01 
       5.800658265675e-03       9.696583109915e+02      -3.621384470061e-01      -1.501586827351e-02      -5.322341114208e-02      -2.341341431566e-03      -1.816865880784e-03       2.432172680099e-04      -9.234560972022e+00      -6.250104479843e-04       4.213479605361e-01       4.211893076535e-01      -4.716818621640e-05       3.450720939286e-02      -1.400404852096e-05      -6.315996740775e-01      -1.643403109402e-02       3.021632190120e-02      -1.042904385398e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.042904385398e+01       0.000000000000e+00      -6.569683957703e+00      -2.498542292851e-02      -1.916075174959e-01 
       5.964522170817e-03       9.862563440376e+02      -4.130818139028e-01      -1.511215406540e-02      -2.361862684285e-02      -2.030583789995e-03      -1.944800419506e-03      -1.113028444071e-04      -9.512471931283e+00      -6.080497582683e-04       4.209445793534e-01       4.209616101394e-01      -4.510860721371e-05       3.493344317157e-02      -1.342326285540e-05      -6.485522030198e-01      -1.675782567203e-02       3.947427949543e-02      -1.071718702530e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.071718702530e+01       0.000000000000e+00      -6.673205268334e+00      -2.561454270611e-02      -2.066639461665e-01 
       6.133706622941e-03       1.003166906372e+03      -4.668491731529e-01      -1.528186685786e-02       5.078759998377e-03      -1.695169798021e-03      -2.018486611171e-03      -4.374053071587e-04      -9.799545580156e+00      -5.914752174723e-04       4.205734982174e-01       4.207378362570e-01      -4.325850377498e-05       3.536967981294e-02      -1.302622943025e-05      -6.630751796816e-01      -1.710845693003e-02       4.682688432718e-02      -1.101440201860e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.101440201860e+01       0.000000000000e+00      -6.778345637064e+00      -2.625579042504e-02      -2.221778053950e-01 
       6.308380944144e-03       1.020394332976e+03      -5.219317571671e-01      -1.552649970216e-02       3.224032002050e-02      -1.343935132186e-03      -2.038203367159e-03      -7.305268887821e-04      -1.009608148166e+01      -5.752833954221e-04       4.202321693943e-01       4.205153247152e-01      -4.159274768822e-05       3.581595729642e-02      -1.278318995722e-05      -6.746104141137e-01      -1.748217549099e-02       5.209613532057e-02      -1.132098706702e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.132098706702e+01       0.000000000000e+00      -6.885142224031e+00      -2.690940255187e-02      -2.381530155048e-01 
       6.488720010914e-03       1.037943040391e+03      -5.767197468023e-01      -1.584573898862e-02       5.723178918523e-02      -9.860884721188e-04      -2.005361378360e-03      -9.864496217036e-04      -1.040238846583e+01      -5.594703932548e-04       4.199178734268e-01       4.202917821842e-01      -4.008569665602e-05       3.627230601630e-02      -1.266411071503e-05      -6.826689090981e-01      -1.787448847330e-02       5.515045288106e-02      -1.163724980508e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.163724980508e+01       0.000000000000e+00      -6.993630603475e+00      -2.757562759960e-02      -2.545939854560e-01 
       6.674904512680e-03       1.055817535500e+03      -6.295438409976e-01      -1.623730116189e-02       7.943235129328e-02      -6.310029790533e-04      -1.922549791448e-03      -1.201441792116e-03      -1.071878496343e+01      -5.440318727821e-04       4.196277597518e-01       4.200653177110e-01      -3.871169540246e-05       3.673875114396e-02      -1.263924517686e-05      -6.868540093729e-01      -1.828024266112e-02       5.591359667740e-02      -1.196350759915e+01       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00                     -nan                     -nan       0.000000000000e+00                     -nan                     -nan                     -nan      -1.196350759915e+01       0.000000000000e+00      -7.103844490255e+00      -2.825472480378e-02      -2.715056911040e-01 
