# Matter power spectrum P(k) at redshift z=0
# for k=1.17233e-05 to 1.58883 h/Mpc,
# number of wavenumbers equal to 565
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       4.512448174497e-01                     -nan 
       4.548304702813e-01                     -nan 
       4.584161233898e-01                     -nan 
       4.620017767688e-01                     -nan 
       4.655874304120e-01                     -nan 
       4.691730843132e-01                     -nan 
       4.727587384667e-01                     -nan 
       4.763443928667e-01                     -nan 
       4.799300475076e-01                     -nan 
       4.835157023841e-01                     -nan 
       4.871013574910e-01                     -nan 
       4.906870128231e-01                     -nan 
       4.942726683756e-01                     -nan 
       4.978583241437e-01                     -nan 
       5.014439801227e-01                     -nan 
       5.050296363081e-01                     -nan 
       5.086152926956e-01                     -nan 
       5.122009492809e-01                     -nan 
       5.157866060599e-01                     -nan 
       5.193722630284e-01                     -nan 
       5.229579201827e-01                     -nan 
       5.265435775189e-01                     -nan 
       5.301292350333e-01                     -nan 
       5.337148927223e-01                     -nan 
       5.373005505824e-01                     -nan 
       5.408862086102e-01                     -nan 
       5.444718668023e-01                     -nan 
       5.480575251555e-01                     -nan 
       5.516431836667e-01                     -nan 
       5.552288423329e-01                     -nan 
       5.588145011509e-01                     -nan 
       5.624001601179e-01                     -nan 
       5.659858192310e-01                     -nan 
       5.695714784876e-01                     -nan 
       5.731571378848e-01                     -nan 
       5.767427974201e-01                     -nan 
       5.803284570908e-01                     -nan 
       5.839141168945e-01                     -nan 
       5.874997768288e-01                     -nan 
       5.910854368912e-01                     -nan 
       5.946710970795e-01                     -nan 
       5.982567573913e-01                     -nan 
       6.018424178245e-01                     -nan 
       6.054280783768e-01                     -nan 
       6.090137390462e-01                     -nan 
       6.125993998306e-01                     -nan 
       6.161850607281e-01                     -nan 
       6.197707217365e-01                     -nan 
       6.233563828541e-01                     -nan 
       6.269420440789e-01                     -nan 
       6.305277054090e-01                     -nan 
       6.341133668428e-01                     -nan 
       6.376990283785e-01                     -nan 
       6.412846900143e-01                     -nan 
       6.448703517485e-01                     -nan 
       6.484560135796e-01                     -nan 
       6.520416755058e-01                     -nan 
       6.556273375258e-01                     -nan 
       6.592129996378e-01                     -nan 
       6.627986618405e-01                     -nan 
       6.663843241324e-01                     -nan 
       6.699699865120e-01                     -nan 
       6.735556489778e-01                     -nan 
       6.771413115287e-01                     -nan 
       6.807269741631e-01                     -nan 
       6.843126368798e-01                     -nan 
       6.878982996775e-01                     -nan 
       6.914839625549e-01                     -nan 
       6.950696255108e-01                     -nan 
       6.986552885440e-01                     -nan 
       7.022409516533e-01                     -nan 
       7.058266148375e-01                     -nan 
       7.471758847122e-01                     -nan 
       7.969868414309e-01                     -nan 
       8.599495747759e-01                     -nan 
       9.452148336891e-01                     -nan 
       1.071917375965e+00                     -nan 
       1.276426351962e+00                     -nan 
       1.588833861261e+00                     -nan 
