# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       6.534348545196e+11       1.770236262405e-21       7.093130989233e-07       9.212227334227e+17       1.419802545410e+04       2.172829526291e-08       9.277484697082e+15       4.095217971641e-07       5.016354925337e+35       6.839422074411e+26       3.706549544683e+27       3.525489147681e-08       3.470158276505e+35       8.486513245747e+35       5.979432585235e-06       2.350107566345e+00 
       6.488926062756e+11       1.795106311640e-21       7.142771210056e-07       9.084597819624e+17       1.419802545410e+04       2.188039332975e-08       9.212993740892e+15       4.123884497411e-07       4.878321006022e+35       6.697781785649e+26       3.629789148541e+27       3.525489147681e-08       3.374670705415e+35       8.252991754432e+35       6.077456070233e-06       2.312202605611e+00 
       6.443819327463e+11       1.820325760197e-21       7.192775228759e-07       8.958736530275e+17       1.419802545409e+04       2.203355608305e-08       9.148951083305e+15       4.152751688860e-07       4.744085335269e+35       6.559074781481e+26       3.554618413711e+27       3.525489147681e-08       3.281810644514e+35       8.025896021888e+35       6.175479555232e-06       2.275500976965e+00 
       6.399026144452e+11       1.845899516785e-21       7.243124855449e-07       8.834618968549e+17       1.419802545409e+04       2.218779097563e-08       9.085353608045e+15       4.181820950649e-07       4.613543397520e+35       6.423240315360e+26       3.481004419272e+27       3.525489147681e-08       3.191505793192e+35       7.805049231945e+35       6.273503040232e-06       2.239946274215e+00 
       6.354544334113e+11       1.871832559080e-21       7.293820090126e-07       8.712220976217e+17       1.419802545408e+04       2.234310551245e-08       9.022198220497e+15       4.211093697270e-07       4.486593553147e+35       6.290218898761e+26       3.408914926072e+27       3.525489147681e-08       3.103685840316e+35       7.590279433843e+35       6.371526525232e-06       2.205485562320e+00 
       6.310371731988e+11       1.898129934685e-21       7.344879122684e-07       8.591518729744e+17       1.419802545408e+04       2.249950725103e-08       8.959481847560e+15       4.240571353117e-07       4.363136959319e+35       6.159952275134e+26       3.338318362614e+27       3.525489147681e-08       3.018282409491e+35       7.381419408353e+35       6.469550010233e-06       2.172069114422e+00 
       6.266506188667e+11       1.924796762119e-21       7.396301953122e-07       8.472488735656e+17       1.419802545407e+04       2.265700380178e-08       8.897201437494e+15       4.270255352554e-07       4.243077493040e+35       6.032383394384e+26       3.269183811227e+27       3.525489147681e-08       2.935229005818e+35       7.178306537582e+35       6.567573495235e-06       2.139650172432e+00 
       6.222945569679e+11       1.951838231812e-21       7.448070391547e-07       8.355107825968e+17       1.419802545407e+04       2.281560282839e-08       8.835353959772e+15       4.300147139986e-07       4.126321676309e+35       5.907456387891e+26       3.201480994527e+27       3.525489147681e-08       2.854460964124e+35       6.980782678355e+35       6.665596980237e-06       2.108184728736e+00 
       6.179687755391e+11       1.979259607112e-21       7.500202627853e-07       8.239353153670e+17       1.419802545406e+04       2.297531204818e-08       8.773936404934e+15       4.330248169930e-07       4.012778603338e+35       5.785116544038e+26       3.135180262156e+27       3.525489147681e-08       2.775915398614e+35       6.788694039089e+35       6.763620465240e-06       2.077631326888e+00 
       6.136730640904e+11       2.007066225313e-21       7.552716851933e-07       8.125202188283e+17       1.419802545406e+04       2.313613923251e-08       8.712945784439e+15       4.360559907082e-07       3.902359869774e+35       5.665310284254e+26       3.070252577796e+27       3.525489147681e-08       2.699531153906e+35       6.601891060049e+35       6.861643950244e-06       2.047950879378e+00 
       6.094072135952e+11       2.035263498693e-21       7.605576684000e-07       8.012632711475e+17       1.419802545405e+04       2.329809220713e-08       8.652379130521e+15       4.391083826394e-07       3.794979503867e+35       5.547985139548e+26       3.006669506455e+27       3.525489147681e-08       2.625248757419e+35       6.420228296901e+35       6.959667435249e-06       2.019106500814e+00 
       6.051710164798e+11       2.063856915565e-21       7.658818503842e-07       7.901622812734e+17       1.419802545405e+04       2.346117885257e-08       8.592233496045e+15       4.421821413140e-07       3.690553899532e+35       5.433089727529e+26       2.944403202011e+27       3.525489147681e-08       2.553010373063e+35       6.243564307472e+35       7.057690920255e-06       1.991063354988e+00 
       6.009642666134e+11       2.092852041351e-21       7.712424121564e-07       7.792150885102e+17       1.419802545404e+04       2.362540710453e-08       8.532505954361e+15       4.452774162993e-07       3.589001751253e+35       5.320573729905e+26       2.883426395019e+27       3.525489147681e-08       2.482759756212e+35       6.071761541620e+35       7.155714405262e-06       1.963788514527e+00 
       5.967867592983e+11       2.122254519658e-21       7.766411727061e-07       7.684195620976e+17       1.419802545404e+04       2.379078495426e-08       8.473193599163e+15       4.483943582094e-07       3.490243990782e+35       5.210387870445e+26       2.823712380769e+27       3.525489147681e-08       2.414442209912e+35       5.904686234142e+35       7.253737890269e-06       1.937250831918e+00 
       5.926382912594e+11       2.152070073383e-21       7.820781320333e-07       7.577736007951e+17       1.419802545403e+04       2.395732044893e-08       8.414293544348e+15       4.515331187128e-07       3.394203725573e+35       5.102483893398e+26       2.765235007588e+27       3.525489147681e-08       2.348004542292e+35       5.742208300620e+35       7.351761375278e-06       1.911420820845e+00 
       5.885186606349e+11       2.182304505821e-21       7.875532901380e-07       7.472751324740e+17       1.419802545403e+04       2.412502169206e-08       8.355802923878e+15       4.546938505397e-07       3.300806178915e+35       4.996814542362e+26       2.707968665387e+27       3.525489147681e-08       2.283395025150e+35       5.584201236141e+35       7.449784860288e-06       1.886270546907e+00 
       5.844276669661e+11       2.212963701800e-21       7.930648280308e-07       7.369221137134e+17       1.419802545402e+04       2.429389684390e-08       8.297718891632e+15       4.578767074892e-07       3.209978631710e+35       4.893333539586e+26       2.651888274449e+27       3.525489147681e-08       2.220563353676e+35       5.430542016798e+35       7.547808345299e-06       1.861773526838e+00 
       5.803651111877e+11       2.244053628823e-21       7.986163836904e-07       7.267125294026e+17       1.419802545401e+04       2.446395412180e-08       8.240038621279e+15       4.610818444374e-07       3.121650365858e+35       4.791995565703e+26       2.596969274441e+27       3.525489147681e-08       2.159460607288e+35       5.281111003908e+35       7.645831830312e-06       1.837904635490e+00 
       5.763307956184e+11       2.275580338229e-21       8.042079571169e-07       7.166443923492e+17       1.419802545401e+04       2.463520180064e-08       8.182759306133e+15       4.643094173441e-07       3.035752609191e+35       4.692756239881e+26       2.543187613661e+27       3.525489147681e-08       2.100039211540e+35       5.135791850856e+35       7.743855315325e-06       1.814640019872e+00 
