# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:gr.fac. D             16:gr.fac. f          
       1.238227346798e+05       4.922735262183e-08       3.739123807260e+00       3.315123836048e+04       2.812589421093e+04       2.271446123285e-01       3.482653262407e+09       2.155861227837e+00       6.468367209970e+08       4.685239889852e+06       2.112371456200e+04       4.851233942470e-08       4.474615202321e+08       1.099004604834e+09       2.089203540560e-03       6.840736505367e-02 
       1.229619873181e+05       4.991845365663e-08       3.765269622188e+00       3.269243575903e+04       2.812586806511e+04       2.287344238991e-01       3.458440758200e+09       2.170915542617e+00       6.290377281791e+08       4.588210692358e+06       2.068625199440e+04       4.851233942470e-08       4.351487307346e+08       1.068795355858e+09       2.090200801018e-03       6.841865593051e-02 
       1.221072233046e+05       5.061925353913e-08       3.791598064570e+00       3.223998618428e+04       2.812584173667e+04       2.303353613336e-01       3.434396563411e+09       2.186074723503e+00       6.117285089939e+08       4.493190920732e+06       2.025784905650e+04       4.851233942470e-08       4.231747513991e+08       1.039416709163e+09       2.091198704417e-03       6.843024196383e-02 
       1.212584010471e+05       5.132988830835e-08       3.818110407294e+00       3.179380164270e+04       2.812581522433e+04       2.319475024737e-01       3.410519508063e+09       2.201339497370e+00       5.948955863934e+08       4.400138960844e+06       1.983831812824e+04       4.851233942470e-08       4.115302592232e+08       1.010845822896e+09       2.092197255544e-03       6.844212498738e-02 
       1.204154792424e+05       5.205049590985e-08       3.844807932077e+00       3.135379535965e+04       2.812578852680e+04       2.335709257051e-01       3.386808430315e+09       2.216710596083e+00       5.785258541754e+08       4.309014060368e+06       1.942747547506e+04       4.851233942470e-08       4.002061877438e+08       9.830604834551e+08       2.093196459222e-03       6.845430684749e-02 
       1.195784168746e+05       5.278121622247e-08       3.871691929533e+00       3.091988176256e+04       2.812576164280e+04       2.352057099618e-01       3.363262176399e+09       2.232188756526e+00       5.626065667796e+08       4.219776310938e+06       1.902514116744e+04       4.851233942470e-08       3.891937199789e+08       9.560390882106e+08       2.094196320310e-03       6.846678940314e-02 
       1.187471732125e+05       5.352219108537e-08       3.898763699231e+00       3.049197646423e+04       2.812573457103e+04       2.368519347300e-01       3.339879600570e+09       2.247774720640e+00       5.471253293633e+08       4.132386630664e+06       1.863113900209e+04       4.851233942470e-08       3.784842815619e+08       9.297606286949e+08       2.095196843704e-03       6.847957452603e-02 
       1.179217078085e+05       5.427356432547e-08       3.926024549753e+00       3.006999624644e+04       2.812570731018e+04       2.385096800513e-01       3.316659565046e+09       2.263469235455e+00       5.320700881512e+08       4.046806747025e+06       1.824529642482e+04       4.851233942470e-08       3.680695340661e+08       9.042046742608e+08       2.096198034335e-03       6.849266410068e-02 
       1.171019804958e+05       5.503548178526e-08       3.953475798760e+00       2.965385904375e+04       2.812567985893e+04       2.401790265273e-01       3.293600939953e+09       2.279273053123e+00       5.174291210500e+08       3.962999180098e+06       1.786744445490e+04       4.851233942470e-08       3.579413685119e+08       8.793513561865e+08       2.097199897170e-03       6.850606002448e-02 
       1.162879513872e+05       5.580809135101e-08       3.981118773063e+00       2.924348392752e+04       2.812565221596e+04       2.418600553230e-01       3.270702603274e+09       2.295186930955e+00       5.031910285217e+08       3.880927226151e+06       1.749741761114e+04       4.851233942470e-08       3.480918990537e+08       8.551813522192e+08       2.098202437214e-03       6.851976420780e-02 
