# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.017260746323e+07       7.303535437580e-12       4.555951689872e-02       2.232964282052e+08       1.578062731845e+04       1.551286218819e-03       1.605301430146e+11       2.630336743226e-02       2.946513182182e+16       2.580533518104e+12       1.171266121144e+11       2.114965105945e+08       6.780066212672e+15       2.260022070488e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.360298340844e+16       4.986129484922e+16       1.041574615734e+13       9.794469798952e-03       2.091449348460e-04       8.730956393282e-02 
       1.010189416453e+07       7.406138309222e-12       4.587841254761e-02       2.202030003669e+08       1.578062699955e+04       1.562145195781e-03       1.594142395800e+11       2.648747585308e-02       2.865434599656e+16       2.527092207629e+12       1.147009898161e+11       2.071165439683e+08       6.593500558984e+15       2.197833519265e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.322867297957e+16       4.848936137058e+16       1.020004226498e+13       9.726378357012e-03       2.092723140279e-04       8.725910095081e-02 
       1.003167241806e+07       7.510182553502e-12       4.619954017107e-02       2.171524285923e+08       1.578062667842e+04       1.573080185208e-03       1.583060931702e+11       2.667287282001e-02       2.786587039155e+16       2.474757634662e+12       1.123256007018e+11       2.028272838257e+08       6.412068592513e+15       2.137356197113e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.286466237077e+16       4.715517724355e+16       9.988805470941e+12       9.658760241892e-03       2.093996971379e-04       8.720871816175e-02 
       9.961938806865e+06       7.615688418253e-12       4.652291538878e-02       2.141441191480e+08       1.578062635505e+04       1.584091719182e-03       1.572056498636e+11       2.685956734989e-02       2.709909110130e+16       2.423506879336e+12       1.099994044724e+11       1.986268516899e+08       6.235629050696e+15       2.078543016513e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.251066816412e+16       4.585770376566e+16       9.781943264305e+12       9.591612163338e-03       2.095270842059e-04       8.715841556447e-02 
       9.892689937755e+06       7.722676435729e-12       4.684855393134e-02       2.111774865259e+08       1.578062602941e+04       1.595180333511e-03       1.561128561132e+11       2.704756852263e-02       2.635341111299e+16       2.373317496438e+12       1.077213823728e+11       1.945134079864e+08       6.064044558063e+15       2.021348185641e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.216641474043e+16       4.459593081541e+16       9.579365049998e+12       9.524930853964e-03       2.096544752621e-04       8.710819315890e-02 
       9.823922441122e+06       7.831167426596e-12       4.717647163488e-02       2.082519533301e+08       1.578062570149e+04       1.606346567751e-03       1.550276587444e+11       2.723688548164e-02       2.562824984168e+16       2.324167505585e+12       1.054905367458e+11       1.904851512371e+08       5.897181519274e+15       1.965727172716e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.183163406469e+16       4.336887606580e+16       9.380982109116e+12       9.458713069100e-03       2.097818703370e-04       8.705805094608e-02 
       9.755632970781e+06       7.941182503985e-12       4.750668445195e-02       2.053669501637e+08       1.578062537128e+04       1.617590965235e-03       1.539500049522e+11       2.742752743433e-02       2.492304267828e+16       2.276035381591e+12       1.033058905951e+11       1.865403172712e+08       5.734910015103e+15       1.911636671331e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.150606547735e+16       4.217558421956e+16       9.186707560069e+12       9.392955586628e-03       2.099092694611e-04       8.700798892813e-02 
       9.687818203809e+06       8.052743077602e-12       4.783920844238e-02       2.025219155187e+08       1.578062503875e+04       1.628914073102e-03       1.528798422986e+11       2.761950365248e-02       2.423724054989e+16       2.228900045047e+12       1.011664871572e+11       1.826771784533e+08       5.577103701282e+15       1.859034566729e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.118945549134e+16       4.101512626536e+16       8.996456320533e+12       9.327655206831e-03       2.100366726654e-04       8.695800710830e-02 
       9.620474840382e+06       8.165870857891e-12       4.817405978065e-02       1.997162956661e+08       1.578062470390e+04       1.640316442318e-03       1.518171187100e+11       2.781282347275e-02       2.357030949237e+16       2.182740853083e+12       9.907138948273e+10       1.788940429258e+08       5.423639710133e+15       1.807879903018e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.088155759477e+16       3.988659875458e+16       8.810145070186e+12       9.262808752232e-03       2.101640799809e-04       8.690810549094e-02 
       9.553599603611e+06       8.280587860257e-12       4.851125475398e-02       1.969495445485e+08       1.578062436671e+04       1.651798627707e-03       1.507617824751e+11       2.800749629710e-02       2.292173023452e+16       2.137537590333e+12       9.701968002602e+10       1.751892538688e+08       5.274398554899e+15       1.758132851278e+15       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       1.058213205895e+16       3.878912309786e+16       8.627692214222e+12       9.198413067441e-03       2.102914914391e-04       8.685828408152e-02 
