# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)n_ncdm[0]          13:(.)rho_ncdm[0]        14:(.)p_ncdm[0]          15:(.)n_ncdm[1]          16:(.)rho_ncdm[1]        17:(.)p_ncdm[1]          18:(.)rho_lambda         19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_dcdm           22:(.)rho_dr             23:gr.fac. D             24:gr.fac. f          
       1.625326509243e+05       2.844547101299e-08       2.839186286963e+00       5.749683301655e+04       1.526209969384e+04       9.390116820150e-02       2.480604784011e+09       1.637526160485e+00       1.920225511397e+09       1.052549161417e+07       4.777365474842e+05       8.626529099785e+02       4.418531275299e+08       1.472842731419e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.864985206907e+08       3.305885806933e+09       4.630541915388e+07       1.069278719054e-04       2.690962658676e-04       8.619872178386e-02 
       1.614027901179e+05       2.884394263570e-08       2.858974082164e+00       5.670366750354e+04       1.526207990605e+04       9.455837372159e-02       2.463357541918e+09       1.648927156591e+00       1.867385519210e+09       1.030750853674e+07       4.678426169543e+05       8.447873562382e+02       4.296943932426e+08       1.432313631357e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.621042114656e+08       3.215305908352e+09       4.534643328009e+07       1.061797109283e-04       2.692582411510e-04       8.632359771228e-02 
       1.602807833630e+05       2.924798804180e-08       2.878899187199e+00       5.592146683677e+04       1.526205998094e+04       9.522017824310e-02       2.446230191538e+09       1.660407100466e+00       1.815999546109e+09       1.009403984794e+07       4.581535878693e+05       8.272917947640e+02       4.178702356546e+08       1.392899786762e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.383811701520e+08       3.127210453176e+09       4.440730782384e+07       1.054367513851e-04       2.694205496528e-04       8.644953082409e-02 
       1.591665760633e+05       2.965768502707e-08       2.898962546531e+00       5.515007927185e+04       1.526203991758e+04       9.588661393897e-02       2.429221899463e+09       1.671966532828e+00       1.766027581493e+09       9.884992056251e+06       4.486652167870e+05       8.101585631361e+02       4.063714481367e+08       1.354570508874e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       8.153109253056e+08       3.041531243691e+09       4.348763148231e+07       1.046989571237e-04       2.695831938525e-04       8.657652766235e-02 
       1.580601140023e+05       3.007311246959e-08       2.919165111010e+00       5.438935516557e+04       1.526201971502e+04       9.655771320705e-02       2.412331838081e+09       1.683605998017e+00       1.717430715738e+09       9.680273606327e+06       4.393733481448e+05       7.933801576205e+02       3.951890774002e+08       1.317295953398e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.928755137633e+08       2.958201955326e+09       4.258700147063e+07       1.039662922432e-04       2.697461762480e-04       8.670459480719e-02 
       1.569613433402e+05       3.049435034468e-08       2.939507837902e+00       5.363914694679e+04       1.526199937229e+04       9.723350867168e-02       2.395559185531e+09       1.695326044016e+00       1.670171109901e+09       9.479794838885e+06       4.302739124403e+05       7.769492298823e+02       3.843144165249e+08       1.281047097270e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.710574666566e+08       2.877158085179e+09       4.170502334541e+07       1.032387210926e-04       2.699094993557e-04       8.683373887591e-02 
       1.558702106114e+05       3.092147974016e-08       2.959991690945e+00       5.289930908771e+04       1.526197888844e+04       9.791403318532e-02       2.378903125667e+09       1.707127222477e+00       1.624211966258e+09       9.283467951454e+06       4.213629244487e+05       7.608585837673e+02       3.737389981803e+08       1.245795716059e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.498397958105e+08       2.798336901957e+09       4.084131083202e+07       1.025162082683e-04       2.700731657106e-04       8.696396652315e-02 
       1.547866627222e+05       3.135458287167e-08       2.980617640378e+00       5.216969807561e+04       1.526195826249e+04       9.859931983006e-02       2.362362848014e+09       1.719010088741e+00       1.579517499656e+09       9.091206959913e+06       4.126364814775e+05       7.451011721511e+02       3.634545880323e+08       1.211514361985e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.292059805159e+08       2.721677397301e+09       3.999548565544e+07       1.017987186133e-04       2.702371778663e-04       8.709528444101e-02 
       1.537106469477e+05       3.179374309834e-08       3.001386662991e+00       5.145017238492e+04       1.526193749347e+04       9.928940191932e-02       2.345937547733e+09       1.730975201865e+00       1.536052909643e+09       8.902927660840e+06       4.040907616576e+05       7.296700938520e+02       3.534531783326e+08       1.178176342558e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       7.091399546661e+08       2.647120238438e+09       3.916717737455e+07       1.010862172146e-04       2.704015383955e-04       8.722769935919e-02 
       1.526421109297e+05       3.223904493858e-08       3.022299742166e+00       5.074059244969e+04       1.526191658039e+04       9.998431299936e-02       2.329626425580e+09       1.743023124640e+00       1.493784353378e+09       8.718547594627e+06       3.957220222689e+05       7.145585906092e+02       3.437269816828e+08       1.145755699785e+08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       3.496354284261e-08       6.896260942481e+08       2.574607722145e+09       3.835602321993e+07       1.003786694023e-04       2.705662498899e-04       8.736121804514e-02 
