# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_lambda         13:(.)rho_ur             14:(.)rho_crit           15:(.)rho_dcdm           16:gr.fac. D             17:gr.fac. f          
       1.777606684383e+03       1.610624078972e-04       1.924439109279e+02       1.166006173032e+01       1.395245799503e+04       7.844599999278e+00       2.481593505353e+07       1.029387495951e+02       2.753586682298e+01       1.388544800105e+01       6.260346258361e-02       3.510489637255e-08       1.903594882241e+01       1.359570395549e+02       7.543717241079e+01       9.626121210680e-04       7.443758287948e-01 
       1.765228857550e+03       1.630273131059e-04       1.935116794422e+02       1.152479372373e+01       1.395139022651e+04       7.898970830919e+00       2.464134802101e+07       1.034636194966e+02       2.677731187012e+01       1.359756252843e+01       6.130551185044e-02       3.510489637255e-08       1.851154865174e+01       1.328208703746e+02       7.387314177737e+01       9.676336404135e-04       7.456823529222e-01 
       1.752937137993e+03       1.650152806760e-04       1.945844623743e+02       1.139115701323e+01       1.395031744358e+04       7.953715752631e+00       2.446797985110e+07       1.039904466555e+02       2.603965151293e+01       1.331564499035e+01       6.003446794565e-02       3.510489637255e-08       1.800159322167e+01       1.297584581002e+02       7.234153387215e+01       9.726902293384e-04       7.469846463428e-01 
       1.740730927009e+03       1.670265703365e-04       1.956622773804e+02       1.125913109913e+01       1.394923962858e+04       8.008837307912e+00       2.429582206936e+07       1.045192328987e+02       2.532231026340e+01       1.303957168758e+01       5.878977316312e-02       3.510489637255e-08       1.750568468892e+01       1.267680331074e+02       7.084167665925e+01       9.777821347074e-04       7.482826975039e-01 
       1.728609630054e+03       1.690614446323e-04       1.967451421576e+02       1.112869574927e+01       1.394815676380e+04       8.064338057233e+00       2.412486626017e+07       1.050499800175e+02       2.462472848216e+01       1.276922148448e+01       5.757088135473e-02       3.510489637255e-08       1.702343616657e+01       1.238478690799e+02       6.937291203019e+01       9.829096051119e-04       7.495764951388e-01 
       1.716572656714e+03       1.711201689544e-04       1.978330744439e+02       1.099983099544e+01       1.394706883151e+04       8.120220578146e+00       2.395510406632e+07       1.055826897678e+02       2.394636194203e+01       1.250447575584e+01       5.637725769089e-02       3.510489637255e-08       1.655447142238e+01       1.209962819284e+02       6.793459551530e+01       9.880728908825e-04       7.508660282658e-01 
       1.704619420683e+03       1.732030115696e-04       1.989260920186e+02       1.087251712984e+01       1.394597581394e+04       8.176487465391e+00       2.378652718862e+07       1.061173638695e+02       2.328668140368e+01       1.224521833488e+01       5.520837842597e-02       3.510489637255e-08       1.609842458543e+01       1.182116287386e+02       6.652609600112e+01       9.932722441012e-04       7.521512861874e-01 
       1.692749339724e+03       1.753102436511e-04       2.000242127024e+02       1.074673470154e+01       1.394487769325e+04       8.233141331013e+00       2.361912738548e+07       1.066540040068e+02       2.264517220284e+01       1.199133546231e+01       5.406373066868e-02       3.510489637255e-08       1.565493986077e+01       1.154923067453e+02       6.514679545363e+01       9.985079186133e-04       7.534322584897e-01 
       1.680961835650e+03       1.774421393090e-04       2.011274543574e+02       1.062246451309e+01       1.394377445160e+04       8.290184804470e+00       2.345289647249e+07       1.071926118281e+02       2.202133384900e+01       1.174271573645e+01       5.294281215711e-02       3.510489637255e-08       1.522367125196e+01       1.128367523319e+02       6.379608864725e+01       1.003780170040e-03       7.547089350407e-01 
       1.669256334290e+03       1.795989756216e-04       2.022358348877e+02       1.049968761708e+01       1.394266607107e+04       8.347620532745e+00       2.328782632210e+07       1.077331889452e+02       2.141467963512e+01       1.149925006434e+01       5.184513103852e-02       3.510489637255e-08       1.480428229128e+01       1.102434400563e+02       6.247338289939e+01       1.009089255791e-03       7.559813059899e-01 
       1.657632265466e+03       1.817810326666e-04       2.033493722391e+02       1.037838531279e+01       1.394155253372e+04       8.405451180465e+00       2.312390886311e+07       1.082757369343e+02       2.082473625805e+01       1.126083161397e+01       5.077020565359e-02       3.510489637255e-08       1.439644577731e+01       1.077108817007e+02       6.117809781059e+01       1.014435435077e-03       7.572493617668e-01 
       1.646089062959e+03       1.839885935528e-04       2.044680843998e+02       1.025853914288e+01       1.394043382156e+04       8.463679430006e+00       2.296113608040e+07       1.088202573348e+02       2.025104344941e+01       1.102735576734e+01       4.971756432525e-02       3.510489637255e-08       1.399984351978e+01       1.052376253459e+02       5.990966500997e+01       1.019818968923e-03       7.585130930804e-01 
       1.634626164488e+03       1.862219444522e-04       2.055919894004e+02       1.014013089013e+01       1.393930991656e+04       8.522307981614e+00       2.279950001443e+07       1.093667516498e+02       1.969315361671e+01       1.079872007467e+01       4.868674515179e-02       3.510489637255e-08       1.361416609143e+01       1.028222544691e+02       5.866752790599e+01       1.025240120177e-03       7.597724909174e-01 
       1.623243011678e+03       1.884813746324e-04       2.067211053137e+02       1.002314257424e+01       1.393818080064e+04       8.581339553521e+00       2.263899276095e+07       1.099152213458e+02       1.915063149425e+01       1.057482420940e+01       4.767729580433e-02       3.510489637255e-08       1.323911258668e+01       1.004633870636e+02       5.745114144235e+01       1.030699153530e-03       7.610275465417e-01 
       1.611939050034e+03       1.907671764891e-04       2.078554502557e+02       9.907556448608e+00       1.393704645570e+04       8.640776882055e+00       2.247960647054e+07       1.104656678528e+02       1.862305380368e+01       1.035556992425e+01       4.668877332847e-02       3.510489637255e-08       1.287439038702e+01       9.815967478236e+01       5.625997185897e+01       1.036196335522e-03       7.622782514928e-01 
       1.600713728917e+03       1.930796455795e-04       2.089950423850e+02       9.793354997228e+00       1.393590686357e+04       8.700622721763e+00       2.232133334829e+07       1.110180925636e+02       1.811000892393e+01       1.014086100810e+01       4.572074394996e-02       3.510489637255e-08       1.251971493273e+01       9.590980210172e+01       5.509349645791e+01       1.041731934560e-03       7.635245975848e-01 
       1.589566501511e+03       1.954190806553e-04       2.101398999038e+02       9.680520931598e+00       1.393476200605e+04       8.760879845525e+00       2.216416565335e+07       1.115724968347e+02       1.761109657013e+01       9.930603243799e+00       4.477278288458e-02       3.510489637255e-08       1.217480950103e+01       9.371248550711e+01       5.395120337416e+01       1.047306220928e-03       7.647665769053e-01 
       1.578496824803e+03       1.977857836967e-04       2.112900410573e+02       9.569037187670e+00       1.393361186490e+04       8.821551044673e+00       2.200809569865e+07       1.121288819850e+02       1.712592748154e+01       9.724704366855e+00       4.384447415173e-02       3.510489637255e-08       1.183940499025e+01       9.156647269902e+01       5.283259135112e+01       1.052919466801e-03       7.660041818138e-01 
       1.567504159554e+03       2.001800599466e-04       2.124454841345e+02       9.458886922842e+00       1.393245642182e+04       8.882639129109e+00       2.185311585043e+07       1.126872492967e+02       1.665412311788e+01       9.523074024974e+00       4.293541039213e-02       3.510489637255e-08       1.151323970994e+01       8.947054181912e+01       5.173716952083e+01       1.058571946258e-03       7.672374049409e-01 
       1.556587970270e+03       2.026022179447e-04       2.136062474681e+02       9.350053512994e+00       1.393129565849e+04       8.944146927429e+00       2.169921852793e+07       1.132476000145e+02       1.619531536417e+01       9.325623738429e+00       4.204519268904e-02       3.510489637255e-08       1.119605917682e+01       8.742350069585e+01       5.066445718865e+01       1.064263935297e-03       7.684662391867e-01 
       1.545747725181e+03       2.050525695627e-04       2.147723494349e+02       9.242520549564e+00       1.393012955652e+04       9.006077287035e+00       2.154639620302e+07       1.138099353462e+02       1.574914624362e+01       9.132266861261e+00       4.117343039342e-02       3.510489637255e-08       1.088761591627e+01       8.542418610911e+01       4.961398362246e+01       1.069995711846e-03       7.696906777194e-01 
       1.534982896211e+03       2.075314300391e-04       2.159438084561e+02       9.136271836664e+00       1.392895809750e+04       9.068433074264e+00       2.139464139980e+07       1.143742564619e+02       1.531526763847e+01       8.942918543275e+00       4.031974095255e-02       3.510489637255e-08       1.058766926938e+01       8.347146307342e+01       4.858528784624e+01       1.075767555778e-03       7.709107139744e-01 
       1.524292958955e+03       2.100391180154e-04       2.171206429971e+02       9.031291388234e+00       1.392778126296e+04       9.131217174506e+00       2.124394669425e+07       1.149405644941e+02       1.489334101844e+01       8.757495692834e+00       3.948374974226e-02       3.510489637255e-08       1.029598520520e+01       8.156422413920e+01       4.757791843788e+01       1.081579748925e-03       7.721263416525e-01 
       1.513677392651e+03       2.125759555714e-04       2.183028715682e+02       8.927563425238e+00       1.392659903439e+04       9.194432492328e+00       2.109430471391e+07       1.155088605382e+02       1.448303717677e+01       8.575916940411e+00       3.866508990267e-02       3.510489637255e-08       1.001233613826e+01       7.970138871165e+01       4.659143333120e+01       1.087432575091e-03       7.733375547186e-01 
       1.503135680159e+03       2.151422682616e-04       2.194905127244e+02       8.825072372892e+00       1.392541139323e+04       9.258081951595e+00       2.094570813746e+07       1.160791456514e+02       1.408403597344e+01       8.398102602909e+00       3.786340217723e-02       3.510489637255e-08       9.736500751070e+00       7.788190238678e+01       4.562539962208e+01       1.093326320064e-03       7.745443474006e-01 
       1.492667307930e+03       2.177383851523e-04       2.206835850661e+02       8.723802857937e+00       1.392421832089e+04       9.322168495597e+00       2.079814969440e+07       1.166514208534e+02       1.369602608549e+01       8.223974648709e+00       3.707833475522e-02       3.510489637255e-08       9.468263821500e+00       7.610473630415e+01       4.467939337860e+01       1.099261271635e-03       7.757467141874e-01 
       1.482271765986e+03       2.203646388585e-04       2.218821072388e+02       8.623739705947e+00       1.392301979872e+04       9.386695087171e+00       2.065162216470e+07       1.172256871262e+02       1.331870476421e+01       8.053456663451e+00       3.630954311745e-02       3.510489637255e-08       9.207416054927e+00       7.436888651592e+01       4.375299945511e+01       1.105237719606e-03       7.769446498281e-01 
